Date,num_accidents,SeverityDeadly,SeverityLight.Injury,SeverityMaterial.High,SeverityMaterial.Low,SeveritySevere.Injury,Accident_CategoryFixed.Object,Accident_CategoryMoving.Object,Accident_CategoryNo.Collision,Auth_Speed10,Auth_Speed100,Auth_Speed20,Auth_Speed30,Auth_Speed40,Auth_Speed50,Auth_Speed60,Auth_Speed70,Auth_Speed80,Auth_Speed90,Surface_CondDry,Surface_CondHard.snow,Surface_CondIce,Surface_CondMud,Surface_CondOil,Surface_CondSand.or.gravel,Surface_CondSlush,Surface_CondSnow,Surface_CondWater.accumulation,Surface_CondWet,IlluminationDay.and.clear,IlluminationDay.and.semi.dark,IlluminationNight.and.dark,IlluminationNight.and.lighted,EnvironmentCommercial,EnvironmentForest,EnvironmentIndustrial,EnvironmentPark,EnvironmentResidential,EnvironmentRural,EnvironmentSchool.area,WeatherBlack.Ice,WeatherClear.Sky,WeatherCloudy,WeatherDrizzle,WeatherFoggy,WeatherHeavy.Rain,WeatherSnow,WeatherSnowstorms,WeatherStrong.Wind,Temp,Rel.Hum,Wind.Spd,Dew.Point.Temp,Stn_Press,Wind.Dir,weekdays,days
2012-03-30,107,0,16,30,59,2,8,88,2,1,0,0,2,13,41,0,0,0,0,93,0,0,0,0,0,0,0,0,2,66,3,2,22,59,0,3,0,35,1,2,0,86,6,1,0,0,0,0,0,0.258333333333333,48.3333333333333,8.125,-9.53333333333333,100.91375,22.2083333333333,0,4
2012-03-31,70,0,13,20,37,0,1,64,2,1,0,0,0,8,25,0,1,0,0,61,0,0,0,0,1,0,0,0,0,47,0,0,15,39,0,2,0,26,0,0,0,57,2,0,0,0,0,0,0,3.13333333333333,44.0416666666667,5.625,-8.14166666666667,100.694583333333,10.875,1,5
2012-04-01,56,1,7,22,26,0,0,52,1,1,0,0,5,9,22,0,0,0,0,30,0,0,0,0,0,0,0,0,20,30,1,0,20,27,0,2,0,23,0,1,0,23,10,16,0,0,0,0,0,3.44583333333333,64.8333333333333,4.75,-2.85416666666667,99.9733333333333,19.8333333333333,1,6
2012-04-02,91,0,15,29,46,1,7,81,3,1,0,2,1,9,34,0,0,0,0,69,0,2,0,0,1,0,0,0,8,60,0,2,14,41,0,4,0,34,1,3,0,72,5,3,0,0,0,0,0,3.9625,45.4583333333333,11.8333333333333,-8.81666666666667,100.155833333333,17.125,0,0
2012-04-03,89,0,11,34,44,0,7,74,0,0,0,0,6,10,31,0,0,0,0,76,0,0,1,0,0,0,0,0,0,54,0,1,19,42,0,6,0,27,0,7,0,71,4,0,0,0,0,0,0,5.24166666666667,27.5833333333333,8.29166666666667,-12.2,100.298333333333,18.6666666666667,0,1
2012-04-04,74,0,11,25,38,0,3,64,1,1,0,0,1,6,34,0,0,0,0,66,0,0,0,0,0,0,0,0,0,48,3,0,13,36,0,1,0,31,0,1,0,49,13,0,0,0,0,0,0,6.525,45.0416666666667,9.16666666666667,-4.8,99.5079166666667,18.75,0,2
2012-04-05,78,0,14,16,48,0,1,69,0,1,0,0,1,9,32,1,0,0,0,67,0,0,0,0,0,0,0,0,0,53,2,0,12,40,0,2,1,25,0,4,0,60,8,0,0,0,0,0,0,4.3625,44.375,12.1666666666667,-7.0,100.230416666667,22.9166666666667,0,3
2012-04-06,74,0,9,23,41,1,5,60,1,0,0,0,1,5,37,0,0,0,0,63,0,0,0,0,0,0,0,0,0,46,1,0,19,39,0,0,0,28,0,0,0,61,3,0,0,0,0,0,0,4.875,34.875,10.7083333333333,-10.0375,100.754583333333,9.79166666666667,0,4
2012-04-07,62,0,13,23,26,0,2,59,0,1,0,0,0,8,28,0,0,0,0,54,0,0,0,0,0,0,0,0,0,36,1,0,17,30,0,2,0,24,0,0,0,31,23,0,0,0,0,0,0,5.88333333333333,34.0833333333333,9.20833333333333,-8.825,100.974583333333,7.5,1,5
2012-04-08,41,0,8,15,17,1,3,34,1,0,0,0,0,6,21,0,0,0,0,37,0,0,0,0,0,0,0,0,0,27,2,0,9,15,0,2,0,23,0,0,0,26,11,0,0,0,0,0,0,8.54166666666667,38.4583333333333,7.25,-5.08333333333333,99.90875,11.6086956521739,1,6
2012-04-09,71,0,8,24,39,0,7,54,1,1,0,1,2,6,22,0,0,0,0,26,0,0,0,0,0,0,0,0,26,36,4,1,12,30,0,4,0,29,0,1,0,16,17,19,0,0,0,0,0,7.04583333333333,63.625,5.16666666666667,0.458333333333333,98.7804166666667,22.75,0,0
2012-04-10,62,0,10,20,32,0,1,53,2,1,0,0,1,7,24,0,0,0,0,45,0,0,0,0,0,0,0,0,6,43,2,0,7,28,0,4,0,24,0,1,0,29,19,3,0,0,0,0,0,6.02083333333333,75.5833333333333,5.95833333333333,1.95833333333333,99.2433333333333,22.3333333333333,0,1
2012-04-11,65,0,11,12,42,0,1,59,1,0,0,1,4,9,22,0,0,0,0,47,0,0,0,0,0,0,0,0,8,47,1,0,6,31,0,2,0,24,0,1,0,38,12,3,0,0,0,0,0,6.7625,70.5416666666667,7.125,1.53333333333333,100.27125,13.5416666666667,0,2
2012-04-12,82,0,12,35,35,0,3,68,2,1,0,0,1,10,23,1,0,0,0,59,0,0,0,0,1,0,0,0,0,49,1,0,11,43,0,2,0,25,0,1,0,57,3,0,0,0,0,0,0,8.08333333333333,49.7916666666667,8.125,-1.97916666666667,100.92875,13.2916666666667,0,3
2012-04-13,90,0,10,38,41,1,9,73,3,1,0,0,0,14,28,0,1,0,0,71,0,0,0,0,1,0,0,0,1,54,1,0,21,41,0,3,1,39,0,0,0,70,1,0,0,0,0,0,0,10.6166666666667,33.0416666666667,5.45833333333333,-5.59166666666667,101.038333333333,28.1739130434783,0,4
2012-04-14,80,0,17,31,30,2,3,69,0,1,0,0,2,7,32,0,0,0,0,71,0,0,0,0,0,0,0,0,0,47,1,0,23,39,0,0,1,35,0,1,0,67,5,0,0,0,0,0,0,11.6375,40.9583333333333,8.83333333333333,-1.77916666666667,100.754583333333,24.2083333333333,1,5
2012-04-15,51,0,6,15,30,0,3,44,0,0,0,0,2,12,11,0,0,0,0,39,0,0,0,0,0,0,0,0,1,29,0,0,13,20,0,0,0,28,0,1,0,29,12,0,0,0,0,0,0,15.6083333333333,62.75,7.125,8.2875,100.322916666667,21.5,1,6
2012-04-16,72,0,16,19,37,0,2,67,0,0,0,0,0,8,24,0,0,0,0,58,0,0,0,0,0,0,0,0,6,43,5,0,13,28,0,5,2,27,0,2,0,47,10,3,0,0,0,0,0,22.0125,60.7083333333333,7.125,13.1458333333333,100.00125,19.2916666666667,0,0
2012-04-17,85,0,12,23,50,0,1,79,2,0,0,1,1,15,30,0,0,0,0,73,0,0,0,0,0,0,0,0,1,61,1,0,14,41,0,4,0,33,0,2,0,67,6,1,0,0,0,0,0,11.8958333333333,46.5416666666667,9.875,0.733333333333333,100.986666666667,19.1666666666667,0,1
2012-04-18,90,0,13,27,50,0,4,76,0,2,0,1,2,13,31,0,0,0,0,82,0,0,0,0,0,0,0,0,0,67,1,0,13,41,0,5,0,36,1,0,0,81,1,0,0,0,0,0,0,6.07916666666667,45.5416666666667,7.16666666666667,-5.04166666666667,101.607916666667,12.4583333333333,0,2
2012-04-19,80,0,16,21,43,0,1,70,0,0,0,1,1,7,38,0,1,0,0,68,0,0,0,0,0,0,0,0,2,52,2,0,17,38,0,2,0,28,0,5,0,63,5,1,0,0,0,0,0,13.4041666666667,41.9166666666667,6.08333333333333,0.3375,100.5825,19.9166666666667,0,3
2012-04-20,87,1,13,26,46,1,2,77,1,0,0,0,2,11,36,0,1,0,0,68,0,0,0,0,0,0,0,0,6,60,2,0,16,35,0,7,1,37,1,2,0,41,32,1,0,0,0,0,0,7.725,70.125,12.6666666666667,2.425,100.414583333333,3.41666666666667,0,4
2012-04-21,86,0,19,28,39,0,7,72,0,0,0,0,0,9,35,0,1,0,0,18,0,0,0,0,0,0,0,1,56,43,6,1,26,36,0,2,0,38,0,0,0,14,8,49,0,4,0,0,0,4.76666666666667,88.5,10.6666666666667,3.02916666666667,100.1775,4.875,1,5
2012-04-22,64,0,14,21,27,2,5,56,2,0,0,0,1,8,21,2,1,0,0,25,0,1,0,0,0,1,0,0,27,25,2,0,27,32,0,3,2,21,0,1,0,14,17,20,0,1,3,0,0,3.21666666666667,82.0,11.1666666666667,0.333333333333333,100.719166666667,4.16666666666667,1,6
2012-04-23,63,0,8,23,32,0,2,52,0,1,0,0,0,11,23,0,0,0,0,16,0,0,0,0,0,0,0,0,38,37,2,0,14,35,0,2,0,19,1,2,0,13,15,22,0,3,0,0,0,3.32916666666667,90.5416666666667,16.7916666666667,1.94166666666667,98.9104166666667,6.0,0,0
2012-04-24,76,0,12,22,42,0,3,66,1,0,0,0,2,6,34,0,0,0,0,30,0,0,0,0,0,0,0,0,38,50,7,0,10,36,0,2,0,30,1,1,0,17,26,22,0,3,0,0,0,7.06666666666667,73.25,7.375,2.44583333333333,98.50875,20.875,0,1
2012-04-25,76,0,13,23,39,1,6,60,3,0,0,0,2,12,31,0,0,0,0,55,0,0,0,0,0,0,0,0,9,53,1,1,12,31,0,2,0,36,0,2,0,28,33,5,0,0,0,0,0,6.75416666666667,64.4583333333333,6.33333333333333,0.395833333333333,99.7670833333333,22.75,0,2
2012-04-26,79,0,19,23,35,2,6,68,0,0,0,0,0,9,31,2,1,0,0,39,0,0,0,0,0,0,0,0,30,44,1,1,26,47,0,4,0,24,0,0,0,24,18,26,0,1,0,0,0,7.4875,68.1666666666667,5.625,1.6125,99.8441666666666,17.5416666666667,0,3
2012-04-27,91,0,12,32,47,0,6,76,0,0,0,0,3,11,41,0,0,0,0,69,0,0,0,0,0,0,0,0,16,67,4,0,14,42,0,3,0,40,0,0,0,40,36,4,0,0,2,0,0,2.72916666666667,68.2916666666667,9.375,-2.72083333333333,100.125,17.6666666666667,0,4
2012-04-28,84,0,8,28,47,1,5,70,0,2,0,0,1,15,29,0,0,0,0,69,0,0,0,0,0,0,0,0,2,39,0,0,30,35,0,2,3,36,0,0,0,62,8,1,0,0,0,0,0,2.89166666666667,39.0,6.91666666666667,-10.4666666666667,101.125833333333,20.4583333333333,1,5
2012-04-29,72,0,13,27,31,1,5,62,2,1,0,1,1,17,25,0,0,0,0,67,0,0,0,0,0,0,0,0,0,46,0,0,21,26,0,1,1,39,0,0,0,65,2,0,0,0,0,0,0,5.10416666666667,26.2916666666667,7.875,-13.0583333333333,101.224583333333,19.375,1,6
2012-04-30,75,0,11,18,44,2,3,64,2,1,0,1,1,8,26,0,0,0,0,59,0,0,0,0,0,0,0,0,4,50,0,0,14,32,0,4,2,29,0,2,0,51,8,1,0,0,0,0,0,8.7625,34.3333333333333,5.125,-6.17916666666667,101.552083333333,14.0416666666667,0,0
2012-05-01,75,0,13,30,31,1,5,66,2,3,0,0,2,7,31,1,0,0,0,24,0,0,1,0,0,0,0,0,40,52,2,0,16,44,0,3,0,20,0,1,0,11,30,24,1,0,0,0,0,9.57916666666667,81.4166666666667,5.33333333333333,6.25416666666667,100.810833333333,18.7083333333333,0,1
2012-05-02,66,0,13,22,31,0,1,56,1,2,0,0,0,7,23,0,0,0,0,49,0,0,0,0,0,0,0,0,9,47,0,0,13,30,0,4,0,24,0,1,0,37,15,4,2,0,0,0,0,11.05,86.75,5.20833333333333,8.78333333333333,101.067083333333,8.52173913043478,0,2
2012-05-03,68,0,16,12,40,0,4,57,3,0,0,1,1,12,26,0,0,0,0,51,0,0,0,0,0,0,0,0,6,47,2,0,10,27,0,0,0,32,1,0,0,30,25,2,0,0,0,0,0,13.6583333333333,79.1666666666667,6.91666666666667,10.0666666666667,100.850833333333,18.6666666666667,0,3
2012-05-04,92,0,15,29,47,1,3,81,3,1,0,0,2,12,39,1,1,0,1,49,0,0,0,0,0,0,0,0,28,55,9,0,17,42,0,2,1,35,0,2,0,30,33,16,0,0,0,0,0,14.2416666666667,86.2083333333333,6.875,11.9125,100.359166666667,17.3333333333333,0,4
2012-05-05,73,0,15,26,32,0,6,64,2,0,0,0,2,9,26,0,0,0,0,63,0,0,1,0,0,0,0,0,1,40,1,1,23,24,1,1,1,39,1,1,0,62,3,1,0,0,0,0,0,10.525,49.0416666666667,8.375,-0.791666666666667,101.131666666667,5.95833333333333,1,5
2012-05-06,53,0,6,15,32,0,4,41,1,0,0,1,1,5,18,2,0,0,0,46,0,0,0,0,0,0,0,0,1,28,3,1,13,23,0,4,0,24,0,0,0,44,1,0,0,0,0,0,0,11.8416666666667,37.5,7.58333333333333,-2.79583333333333,101.25,8.66666666666667,1,6
2012-05-07,114,0,15,38,58,3,7,94,3,0,0,3,4,20,38,0,0,0,0,102,0,0,0,0,0,0,0,0,2,84,3,0,17,49,0,2,0,55,0,1,0,98,3,1,0,0,0,0,0,15.4291666666667,29.2083333333333,4.33333333333333,-3.58333333333333,100.945,14.9130434782609,0,0
2012-05-08,83,0,14,30,39,0,2,75,1,0,0,0,3,12,35,0,0,0,0,10,0,0,0,0,0,0,0,0,64,56,5,1,11,29,0,6,1,35,0,4,0,10,5,55,1,2,0,0,0,12.4416666666667,83.625,6.5,9.2875,100.04125,19.875,0,1
2012-05-09,81,0,12,30,39,0,3,65,3,0,0,0,3,4,29,0,0,0,0,49,0,0,0,0,0,0,0,1,18,55,2,0,15,36,0,2,0,34,1,2,0,36,21,11,1,1,0,0,0,15.15,83.0416666666667,4.91666666666667,12.0833333333333,99.5175,22.9583333333333,0,2
2012-05-10,84,0,20,31,33,0,5,73,1,0,0,0,3,4,29,0,0,0,0,33,0,0,0,0,0,0,0,0,36,53,3,0,13,48,0,1,1,27,0,3,0,16,30,22,1,0,0,0,0,10.2875,80.5416666666667,5.20833333333333,7.05833333333333,99.1479166666667,25.5833333333333,0,3
2012-05-11,96,0,24,32,40,0,11,79,3,0,0,0,4,15,38,0,0,0,0,79,0,0,0,0,0,0,0,0,8,73,1,0,13,45,0,4,1,40,0,1,0,80,4,2,0,0,0,0,0,12.5375,44.375,7.08333333333333,-0.729166666666667,100.208333333333,23.25,0,4
2012-05-12,70,0,15,25,30,0,9,57,1,1,0,1,1,4,35,1,0,0,0,58,0,0,0,0,0,0,0,0,8,46,2,1,16,33,0,2,4,26,0,1,0,54,2,9,0,0,0,0,0,17.575,37.0833333333333,6.375,2.49583333333333,100.889583333333,24.0833333333333,1,5
2012-05-13,68,0,5,27,36,0,3,55,2,0,0,0,0,9,34,0,0,0,0,51,0,0,0,0,0,0,0,0,13,40,1,1,22,27,0,3,1,33,1,1,0,53,7,5,0,0,0,0,0,16.75,63.875,4.75,9.2375,101.10375,24.9166666666667,1,6
2012-05-14,66,0,21,12,33,0,2,58,1,1,0,0,1,10,27,1,0,0,0,59,0,0,0,0,0,0,0,1,0,52,1,0,7,34,0,1,1,21,1,4,0,61,0,0,0,0,0,0,0,18.2666666666667,59.0833333333333,5.20833333333333,9.65833333333333,100.955833333333,19.1739130434783,0,0
2012-05-15,85,0,16,24,45,0,4,68,2,1,0,0,5,10,22,1,0,0,0,58,0,0,0,0,0,0,0,0,9,54,6,0,12,36,0,5,1,30,0,3,0,36,27,6,0,0,0,0,0,17.3541666666667,83.1666666666667,6.41666666666667,14.4458333333333,100.64625,19.2083333333333,0,1
2012-05-16,89,0,14,23,50,2,4,76,2,2,0,0,2,4,39,0,0,0,0,66,0,0,0,0,0,0,0,0,7,68,3,0,6,43,0,1,1,32,0,2,0,55,16,3,0,1,0,0,0,17.0958333333333,73.75,6.58333333333333,12.1083333333333,100.045416666667,21.9583333333333,0,2
2012-05-17,91,0,17,25,48,1,2,80,0,0,0,0,1,13,47,0,0,0,0,81,0,0,0,0,0,0,0,0,0,61,2,0,18,48,0,2,0,36,0,1,0,71,8,0,0,0,0,0,0,11.5791666666667,52.25,5.04166666666667,1.7375,100.97875,26.375,0,3
2012-05-18,105,0,20,32,53,0,1,93,1,0,0,1,3,7,41,0,0,0,0,92,0,0,0,0,0,0,0,0,1,74,6,1,13,55,0,3,1,35,0,1,0,87,4,0,0,0,0,0,0,15.375,44.2916666666667,6.5,2.6625,101.306666666667,26.7083333333333,0,4
2012-05-19,76,0,24,23,29,0,5,65,2,0,0,1,0,9,29,0,0,0,0,69,0,0,0,0,0,0,0,0,0,46,1,2,23,33,0,2,2,36,0,1,0,67,2,0,0,0,0,0,0,20.6833333333333,38.25,5.16666666666667,5.5875,101.209583333333,25.0,1,5
2012-05-20,50,0,10,15,24,1,2,43,1,0,0,0,0,6,14,0,0,0,0,45,0,0,0,0,0,0,0,0,1,34,2,0,9,20,0,2,0,19,0,1,0,44,1,0,0,1,0,0,0,25.075,37.5833333333333,5.5,9.13333333333333,101.315,20.1666666666667,1,6
2012-05-21,60,1,10,23,24,2,4,55,0,0,0,0,1,13,26,1,0,0,0,52,0,0,0,0,0,0,0,0,0,42,3,0,8,27,0,2,1,25,0,0,0,51,0,0,0,0,0,0,0,24.1458333333333,45.1666666666667,7.79166666666667,10.6958333333333,101.028333333333,19.25,0,0
2012-05-22,104,0,17,40,47,0,5,92,2,1,0,0,4,11,35,0,0,0,0,32,0,0,0,0,0,0,0,0,62,72,7,0,11,55,0,5,1,31,0,3,0,28,12,43,0,10,0,0,0,18.5041666666667,85.9166666666667,7.33333333333333,16.0666666666667,100.41875,16.375,0,1
2012-05-23,96,0,11,32,51,2,6,81,1,1,0,1,2,13,42,0,0,0,0,82,0,0,0,0,0,0,0,0,1,69,3,0,14,46,0,5,2,33,0,4,0,74,10,0,0,0,0,0,0,17.3666666666667,71.0,6.70833333333333,11.8916666666667,100.6625,8.20833333333333,0,2
2012-05-24,103,0,19,23,61,0,7,81,1,0,0,1,1,14,36,1,0,0,0,92,0,0,0,0,0,0,0,0,3,83,0,0,11,50,0,5,0,40,0,0,0,90,4,0,0,0,0,0,0,21.8041666666667,66.375,5.625,15.0375,100.959583333333,19.25,0,3
2012-05-25,76,0,15,33,27,1,3,71,0,0,0,1,5,7,33,0,0,0,0,59,0,0,0,0,0,0,0,0,10,54,4,1,12,28,0,3,1,38,0,1,0,51,10,4,0,4,0,0,0,22.8541666666667,70.875,7.5,17.1208333333333,100.705833333333,18.9583333333333,0,4
2012-05-26,83,0,18,28,36,1,4,71,1,1,0,0,2,14,30,1,0,0,0,70,0,0,0,0,0,0,0,0,4,47,5,0,25,40,0,2,2,33,0,1,0,65,7,0,0,1,0,0,0,20.3875,53.9166666666667,6.95833333333333,10.3583333333333,101.052916666667,23.9166666666667,1,5
2012-05-27,57,0,13,17,26,1,5,45,1,0,0,0,1,14,19,0,0,0,0,48,0,0,0,0,0,0,0,0,3,33,1,0,18,25,0,1,1,27,0,0,0,42,6,3,0,0,0,0,0,17.3333333333333,45.2916666666667,5.45833333333333,4.97916666666667,101.257916666667,14.125,1,6
2012-05-28,72,0,13,26,33,0,3,59,1,2,0,2,2,9,22,0,0,0,0,59,0,0,0,0,0,0,0,0,3,47,3,0,11,32,0,0,0,34,0,3,0,45,13,2,0,0,0,0,0,15.9666666666667,59.25,10.125,7.975,100.639166666667,3.83333333333333,0,0
2012-05-29,100,1,14,32,53,0,10,84,3,2,0,0,5,7,36,1,1,0,0,44,0,0,0,0,0,0,0,7,39,64,12,0,13,46,0,8,0,36,1,3,0,32,22,25,0,11,0,0,0,18.1166666666667,82.7916666666667,6.0,15.0416666666667,99.60375,15.1666666666667,0,1
2012-05-30,80,0,17,27,36,0,1,66,6,0,0,0,2,12,30,0,0,0,0,71,0,0,0,0,1,0,0,1,1,59,7,0,9,37,0,3,0,32,3,1,0,72,1,0,0,2,0,0,0,20.325,53.125,6.33333333333333,9.99166666666667,99.61875,25.25,0,2
2012-05-31,86,0,23,23,40,0,2,78,1,1,0,1,2,8,35,0,0,0,0,74,0,0,0,0,0,0,0,0,3,65,3,0,10,43,0,3,0,32,0,1,0,64,12,1,0,0,0,0,0,15.825,58.3333333333333,6.125,7.425,100.284166666667,18.75,0,3
2012-06-01,93,0,9,36,45,3,7,81,1,1,0,0,0,6,33,1,0,0,0,71,0,0,0,0,0,0,0,0,2,59,3,1,11,35,0,4,1,41,0,1,0,50,23,1,0,0,0,0,0,16.3666666666667,47.7916666666667,6.45833333333333,4.9125,100.79,14.5,0,4
2012-06-02,84,0,19,32,33,0,7,70,0,0,0,0,2,11,37,0,0,0,0,14,0,0,0,0,0,0,0,0,60,44,5,0,21,43,0,3,0,31,0,1,0,11,10,49,1,1,0,0,0,13.525,84.375,4.83333333333333,10.7666666666667,100.065,16.125,1,5
2012-06-03,53,0,10,21,21,1,4,45,1,1,0,0,1,5,21,0,0,0,0,37,0,0,0,0,0,0,0,0,11,35,1,0,14,23,0,1,0,27,0,0,0,33,8,8,0,0,0,0,0,15.0083333333333,76.0416666666667,7.20833333333333,10.6625,99.7933333333333,10.5,1,6
2012-06-04,86,0,14,32,39,1,3,77,1,0,0,1,1,17,35,1,0,0,0,53,0,0,1,0,1,0,0,0,22,58,1,0,15,36,0,3,1,36,0,2,0,35,27,14,0,0,0,0,0,13.0541666666667,73.375,8.5,8.24166666666667,100.195833333333,4.375,0,0
2012-06-05,98,0,19,34,45,0,4,85,1,0,0,1,4,11,41,1,0,0,0,82,0,0,0,0,0,0,0,0,6,74,5,0,7,47,0,4,0,41,0,1,0,72,11,4,0,0,0,0,0,16.4541666666667,55.875,7.58333333333333,6.925,100.485416666667,7.79166666666667,0,1
2012-06-06,92,0,11,28,52,1,2,82,2,1,0,0,4,10,37,0,0,0,0,76,0,0,0,0,0,0,0,0,2,67,6,0,7,44,0,2,0,35,0,3,0,69,8,1,0,0,0,0,0,16.4375,60.375,7.04166666666667,8.55416666666667,100.608333333333,4.41666666666667,0,2
2012-06-07,109,0,17,30,62,0,6,92,0,0,0,0,1,20,33,0,0,0,0,87,0,0,0,0,0,0,0,0,8,80,2,0,16,48,0,5,0,46,0,2,0,84,5,7,0,1,0,0,0,17.4541666666667,62.0,6.16666666666667,9.60833333333333,100.508333333333,16.7916666666667,0,3
2012-06-08,102,0,22,29,50,1,6,90,1,0,0,0,3,12,39,1,0,0,0,78,0,0,0,0,0,0,0,1,10,73,5,1,13,56,0,2,1,38,1,1,0,58,21,7,0,2,0,0,0,16.3875,78.4583333333333,6.125,12.5416666666667,100.036666666667,24.2916666666667,0,4
2012-06-09,62,0,10,20,32,0,5,55,0,1,0,0,1,9,24,0,0,0,0,58,0,0,0,0,1,0,0,0,0,34,2,0,24,28,0,2,1,28,0,2,0,57,2,0,0,0,0,0,0,18.9416666666667,48.2083333333333,6.91666666666667,7.25833333333333,100.289166666667,30.4166666666667,1,5
2012-06-10,79,1,13,28,37,0,4,66,1,1,0,1,1,17,25,0,0,0,0,70,0,0,0,0,0,0,0,0,0,41,5,1,22,29,1,3,1,38,0,2,0,67,2,0,0,0,0,0,0,21.5041666666667,47.8333333333333,4.5,9.05416666666667,100.952083333333,15.8333333333333,1,6
2012-06-11,82,0,16,22,44,0,6,71,2,0,0,0,1,11,32,1,0,0,0,76,0,0,0,0,0,0,0,0,0,59,0,2,13,22,1,8,1,41,0,3,0,74,2,0,0,0,0,0,0,23.9791666666667,59.2916666666667,5.5,15.4375,100.99375,14.7826086956522,0,0
2012-06-12,91,0,19,30,42,0,3,81,1,0,0,0,2,8,35,0,0,0,0,39,0,0,0,0,0,0,0,1,42,64,4,1,11,46,0,3,1,29,0,3,0,30,12,33,0,5,0,0,0,20.3958333333333,75.5,7.5,15.6791666666667,100.390833333333,20.4166666666667,0,1
2012-06-13,95,0,18,36,40,1,7,79,2,0,0,0,1,11,36,1,0,0,0,81,0,0,0,0,0,0,0,0,0,67,4,0,9,50,0,3,0,31,1,1,0,72,9,0,0,0,0,0,0,19.3416666666667,64.4583333333333,6.83333333333333,11.9,100.7,20.875,0,2
2012-06-14,103,0,19,36,47,1,8,87,0,1,0,0,0,10,46,0,1,0,0,97,0,0,0,0,0,0,0,0,0,82,3,0,11,48,0,8,1,38,1,3,0,97,0,0,0,0,0,0,0,18.675,45.6666666666667,6.91666666666667,6.3625,101.745833333333,9.08333333333333,0,3
2012-06-15,94,0,20,22,52,0,3,81,2,0,0,0,4,8,44,0,0,0,0,87,0,0,0,0,0,0,0,0,0,62,3,0,17,41,0,6,1,34,0,3,0,83,0,0,0,0,0,0,0,19.7833333333333,48.0416666666667,7.08333333333333,7.7625,101.8025,5.75,0,4
2012-06-16,84,0,16,20,48,0,3,74,3,1,0,0,1,18,27,0,0,0,0,76,0,0,0,0,0,0,0,0,0,47,0,0,28,30,0,1,2,47,0,0,0,76,1,0,0,0,0,0,0,20.3708333333333,60.4166666666667,5.625,12.1541666666667,101.53875,14.75,1,5
2012-06-17,78,0,13,19,45,1,3,65,1,1,0,0,1,10,23,0,0,0,0,67,0,0,0,0,0,0,0,0,0,48,0,0,18,31,0,2,3,33,0,2,0,66,2,0,0,0,0,0,0,23.175,60.5,6.66666666666667,14.95,100.883333333333,18.875,1,6
2012-06-18,71,0,20,16,33,2,2,68,0,0,0,0,1,12,30,0,0,0,0,62,0,0,0,0,0,0,0,0,0,55,0,1,7,30,0,6,0,29,0,0,0,59,3,0,0,0,0,0,0,21.85,61.1666666666667,8.16666666666667,13.8833333333333,100.69625,18.7916666666667,0,0
2012-06-19,81,0,7,33,38,3,7,67,0,4,0,0,4,13,30,1,0,0,0,73,0,0,0,0,0,0,0,0,0,65,2,0,5,34,0,5,0,30,1,5,0,59,14,0,0,0,0,0,0,23.3,69.3333333333333,6.20833333333333,17.3083333333333,100.611666666667,20.75,0,1
2012-06-20,113,0,15,36,61,1,8,92,1,1,0,0,3,17,42,0,0,0,0,103,0,0,0,0,0,0,0,0,0,94,3,0,8,48,0,4,2,47,0,5,0,102,0,0,0,0,0,0,0,27.525,65.875,5.83333333333333,20.3708333333333,100.438333333333,24.625,0,2
2012-06-21,115,0,11,37,65,2,6,97,1,2,0,1,2,15,41,0,0,0,0,102,0,0,0,0,0,0,0,0,0,81,3,0,16,52,0,4,0,50,0,2,0,102,1,0,0,0,0,0,0,28.3833333333333,60.0833333333333,6.20833333333333,19.575,99.9516666666667,22.1666666666667,0,3
2012-06-22,95,0,21,28,44,2,2,84,1,0,0,0,1,9,39,0,0,0,1,90,0,0,0,0,0,0,0,0,0,73,4,0,9,46,0,5,1,36,0,3,0,84,5,0,0,0,0,0,0,25.075,57.0,5.41666666666667,15.5458333333333,99.9058333333333,26.5416666666667,0,4
2012-06-23,79,0,14,31,33,1,3,68,1,1,0,0,0,10,31,0,1,0,0,74,0,0,0,0,0,0,0,0,3,61,0,0,16,37,0,3,0,35,1,1,0,73,3,0,0,1,0,0,0,22.3125,45.3333333333333,10.0,9.06666666666667,100.41375,12.9166666666667,1,5
2012-06-24,43,0,6,19,17,1,5,34,0,0,0,0,1,10,13,0,0,0,0,36,0,0,0,0,0,0,0,0,4,27,3,0,11,10,0,1,0,28,1,1,0,32,6,1,0,0,0,0,0,21.6416666666667,49.8333333333333,4.625,10.1666666666667,100.428333333333,25.1818181818182,1,6
2012-06-25,59,0,11,22,26,0,1,55,0,0,0,0,1,16,17,1,0,0,0,39,0,0,0,0,0,0,0,0,11,33,2,1,15,20,0,0,0,34,1,1,0,29,14,8,0,0,0,0,0,17.3458333333333,78.5,5.75,13.4166666666667,99.7679166666667,22.9166666666667,0,0
2012-06-26,74,0,16,32,26,0,5,63,2,0,0,0,0,13,30,0,0,0,0,53,0,0,0,0,0,0,0,0,18,53,3,0,13,39,0,4,1,27,1,2,0,24,33,14,0,0,0,0,0,15.9541666666667,78.3333333333333,8.625,12.1375,99.6329166666667,20.0833333333333,0,1
2012-06-27,100,0,16,34,48,2,2,90,2,2,0,1,0,20,40,0,0,0,0,50,0,0,0,0,1,0,0,0,40,70,3,1,18,47,0,8,1,38,0,1,0,37,22,29,1,1,0,0,0,17.825,77.2916666666667,5.5,13.7333333333333,99.4854166666667,24.9583333333333,0,2
