"Date","Cluster","NB_Accidents","Autos","Autres","Bus","Camions","Camions.articules","Camions.legers","Camions.Lourds","Camions.porteurs","Ecoliers","Illegaux","Motos","Non.Utilise","Pietons","Tous","Velos"
"2018-09-10",15,1,20881,0,320,0,0,0,745,0,0,0,0,0,1172,0,93
"2018-09-10",22,1,33228,0,663,0,0,0,1498,0,0,0,0,0,825,0,31
"2018-09-10",27,1,27769,0,230,0,0,0,1647,0,0,0,0,0,385,0,146
"2018-09-10",34,1,32527,0,796,0,0,0,809,0,0,0,0,0,828,0,96
"2018-09-11",9,1,35150,0,679,0,0,0,1513,0,0,0,0,0,982,0,24
"2018-09-11",15,1,25455,0,590,0,0,0,1058,0,0,0,0,0,919,0,24
"2018-09-11",21,1,30041,0,206,0,0,0,1667,0,0,0,0,0,486,0,132
"2018-09-11",25,1,41232,0,478,0,0,0,1532,0,0,0,0,0,1264,0,66
"2018-09-11",29,2,44620,0,666,0,205,0,799,979,0,0,72,0,1506,0,209
"2018-09-11",34,2,63664,0,1372,0,0,0,2002,0,0,0,0,0,1812,0,106
"2018-09-11",36,1,33817,0,734,0,0,0,1645,0,0,0,0,0,561,0,32
"2018-09-11",39,1,26459,0,367,0,169,0,0,1036,0,0,81,0,319,0,175
"2018-09-12",1,1,35716,0,672,0,0,0,1631,0,0,0,0,0,1077,0,37
"2018-09-12",10,1,25478,0,592,0,0,0,1107,0,0,0,0,0,968,0,51
"2018-09-12",23,1,31151,0,584,0,0,0,1167,0,0,0,0,0,1024,0,40
"2018-09-12",28,1,34249,0,867,0,0,0,881,0,0,0,0,0,1047,0,125
"2018-09-12",35,1,42227,0,417,0,0,0,1565,0,0,0,0,0,1431,0,170
"2018-09-13",1,1,17282,0,197,0,131,0,0,714,0,0,147,0,316,0,307
"2018-09-13",4,1,15498,0,183,0,136,0,0,614,0,0,134,0,168,0,247
"2018-09-13",8,2,54281,0,1386,0,69,0,1119,646,0,0,0,0,4501,0,582
"2018-09-13",11,1,45562,0,522,0,194,0,0,1024,0,0,0,0,4171,0,471
"2018-09-13",14,1,13011,0,291,0,33,0,0,381,0,0,0,0,1281,0,287
"2018-09-13",18,1,15490,0,202,0,132,0,0,609,0,0,128,0,871,0,176
"2018-09-13",19,2,46204,0,769,0,70,0,1238,517,0,0,96,0,1252,0,133
"2018-09-13",20,1,42723,0,492,0,0,0,1518,0,0,0,0,0,1348,0,115
"2018-09-13",21,1,32378,0,730,0,97,0,0,673,0,0,0,0,2767,0,218
"2018-09-13",24,1,9827,0,144,0,48,0,0,424,0,0,72,0,415,0,114
"2018-09-13",27,1,4187,0,100,0,12,0,0,139,0,0,30,0,23,0,39
"2018-09-13",28,1,17305,0,207,0,128,0,0,705,0,0,151,0,739,0,201
"2018-09-13",32,1,27255,0,152,0,312,0,0,1014,0,0,166,0,95,0,49
"2018-09-14",1,1,26561,0,725,0,58,0,0,583,0,0,0,0,3655,0,495
"2018-09-14",19,1,45968,0,515,0,190,0,0,1033,0,0,0,0,4358,0,492
"2018-09-14",35,1,32458,0,736,0,91,0,0,569,0,0,0,0,2800,0,218
"2018-09-15",6,1,24351,0,298,0,22,0,0,174,0,0,0,0,1943,0,119
"2018-09-15",23,1,35160,0,257,0,59,0,0,301,0,0,0,0,3256,0,287
"2018-09-15",29,1,18190,0,406,0,15,0,0,149,0,0,0,0,1557,0,345
"2018-09-18",1,1,18921,0,264,0,0,0,394,0,0,0,0,0,1037,0,81
"2018-09-18",6,1,34146,0,506,0,0,0,1050,0,0,0,0,0,1121,0,77
"2018-09-18",7,1,30275,0,527,0,0,0,536,0,0,0,0,0,1227,0,69
"2018-09-18",8,2,41549,0,1223,0,0,0,1054,0,0,0,0,0,4123,0,408
"2018-09-18",13,1,12053,0,0,0,0,0,662,0,0,0,135,0,1268,0,499
"2018-09-18",14,1,32394,0,452,0,0,0,1432,0,0,0,0,0,360,0,199
"2018-09-18",15,1,31018,0,533,0,0,0,917,0,0,0,0,0,3135,0,57
"2018-09-18",17,1,30548,0,457,0,0,0,1900,0,0,0,0,0,362,0,101
"2018-09-18",29,1,8165,0,0,0,0,0,527,0,0,0,63,0,1534,0,271
"2018-09-18",38,1,20229,0,647,0,0,0,521,0,0,0,0,0,2949,0,71
"2018-09-19",14,1,30077,0,550,0,0,0,834,0,0,0,0,0,3327,0,65
"2018-09-19",15,1,34596,0,514,0,0,0,1105,0,0,0,0,0,1175,0,55
"2018-09-19",16,2,52721,0,678,0,0,0,1856,0,0,0,0,0,1467,0,338
"2018-09-19",19,1,19710,0,355,0,0,0,377,0,0,0,0,0,2373,0,281
"2018-09-19",21,1,30184,0,552,0,0,0,455,0,0,0,0,0,1365,0,54
"2018-09-19",25,1,28310,0,437,0,0,0,1737,0,0,0,0,0,394,0,148
"2018-09-19",35,1,19392,0,647,0,0,0,509,0,0,0,0,0,2841,0,43
"2018-09-19",37,1,22306,0,874,0,0,0,492,0,0,0,0,0,1806,0,70
"2018-09-20",3,1,29394,0,632,0,0,0,921,0,0,0,0,0,6073,0,498
"2018-09-20",4,1,21059,0,661,0,0,0,454,0,0,0,0,0,2904,0,70
"2018-09-20",5,1,979,0,221,0,1,0,0,15,0,0,0,0,219,0,432
"2018-09-20",6,2,45633,0,681,0,41,0,978,419,0,0,0,0,4530,0,611
"2018-09-20",7,1,15713,0,260,0,49,0,0,470,0,0,0,0,1824,0,334
"2018-09-20",9,2,58265,0,931,0,58,0,1164,643,0,0,0,0,1893,0,691
"2018-09-20",11,1,9318,0,157,0,18,0,0,184,0,0,0,0,2349,0,413
"2018-09-20",15,1,27351,0,414,0,0,0,1266,0,0,0,0,0,498,0,135
"2018-09-20",18,1,5140,0,30,0,1,0,0,67,0,0,0,0,1399,0,110
"2018-09-20",19,1,9170,0,154,0,6,0,0,93,0,0,0,0,149,0,1099
"2018-09-20",20,1,31355,0,552,0,0,0,448,0,0,0,0,0,1315,0,31
"2018-09-20",22,2,14154,0,183,0,18,0,0,373,0,0,0,0,20262,0,3142
"2018-09-20",26,1,34238,0,407,0,0,0,1502,0,0,0,0,0,507,0,166
"2018-09-20",27,1,20800,0,356,0,0,0,324,0,0,0,0,0,2393,0,253
"2018-09-20",28,1,11819,0,136,0,29,0,0,384,0,0,0,0,768,0,341
"2018-09-20",29,1,2251,0,216,0,3,0,0,22,0,0,0,0,306,0,899
"2018-09-20",32,1,15821,0,184,0,48,0,0,526,0,0,0,0,1308,0,1966
"2018-09-20",35,2,15163,0,235,0,9,0,0,208,0,0,0,0,7136,0,541
"2018-09-20",36,1,19897,0,265,0,0,0,393,0,0,0,0,0,1118,0,111
"2018-09-20",37,2,22122,0,369,0,40,0,0,479,0,0,0,0,1278,0,2035
"2018-09-20",38,2,26412,0,480,0,19,0,578,175,0,0,0,0,17096,0,2857
"2018-09-20",39,1,6056,0,58,0,2,0,0,86,0,0,0,0,625,0,81
"2018-09-20",40,1,22479,0,874,0,0,0,539,0,0,0,0,0,1855,0,94
"2018-09-21",10,1,18282,0,329,0,0,0,480,0,0,0,0,0,14251,0,1418
"2018-09-21",20,1,28643,0,600,0,0,0,847,0,0,0,0,0,4948,0,224
"2018-09-22",9,1,5437,0,280,0,3,0,0,44,0,0,0,0,736,0,1366
"2018-09-22",11,1,2047,0,281,0,1,0,0,21,0,0,0,0,530,0,683
"2018-09-22",16,1,24219,0,526,0,0,0,324,0,0,0,0,0,5049,0,216
"2018-09-22",35,1,15865,0,302,0,0,0,133,0,0,0,0,0,21258,0,2054
"2018-09-23",25,1,20015,0,510,0,0,0,179,0,0,0,0,0,4207,0,244
"2018-09-23",33,1,9620,0,197,0,0,0,68,0,0,0,0,0,18143,0,1982
"2018-09-24",6,2,36325,0,935,0,0,0,1331,0,0,0,0,0,18454,0,2825
"2018-09-25",15,1,12712,0,309,0,0,0,511,0,0,0,0,0,10453,0,1295
"2018-09-25",16,1,6060,0,126,0,0,0,346,0,0,0,0,0,487,0,99
"2018-09-25",20,1,15747,0,229,0,0,0,305,0,0,0,0,0,124,0,23
"2018-09-25",24,1,34228,0,324,0,0,0,1391,0,0,0,0,0,1128,0,360
"2018-09-25",28,1,16861,0,575,0,0,0,169,0,0,0,0,0,2320,0,40
"2018-09-25",38,2,32709,0,902,0,0,0,1022,0,0,0,0,0,5663,0,329
"2018-09-26",2,1,27847,0,810,0,93,0,0,1605,0,0,0,0,11033,0,554
"2018-09-26",8,1,26780,0,680,0,73,0,0,1282,0,0,0,0,15399,0,1036
"2018-09-26",10,1,35317,0,368,0,0,0,1388,0,0,0,0,0,1210,0,472
"2018-09-26",11,1,27871,0,621,0,0,0,844,0,0,0,0,0,5493,0,302
"2018-09-26",14,2,37147,0,661,0,41,0,286,649,0,0,0,0,7758,0,2368
"2018-09-26",21,1,38367,0,617,0,39,0,0,838,0,0,0,0,10112,0,863
"2018-09-26",22,2,23344,0,500,0,64,0,367,757,0,0,0,0,14591,0,1241
"2018-09-26",23,1,6855,0,300,0,0,0,112,0,0,0,0,0,1445,0,155
"2018-09-26",27,1,12690,0,293,0,0,0,534,0,0,0,0,0,13011,0,1569
"2018-09-26",28,1,10545,0,217,0,22,0,0,409,0,0,0,0,9926,0,2824
"2018-09-26",33,1,27266,0,710,0,79,0,0,905,0,0,0,0,16447,0,1355
"2018-09-26",35,1,17375,0,596,0,0,0,193,0,0,0,0,0,2558,0,73
"2018-09-26",38,1,27082,0,652,0,62,0,0,921,0,0,0,0,8334,0,2505
"2018-09-26",39,1,14187,0,447,0,40,0,0,610,0,0,0,0,9578,0,1691
"2018-09-27",2,1,37954,0,663,0,0,0,1248,0,0,0,0,0,11522,0,2185
"2018-09-27",9,1,6420,0,121,0,0,0,463,0,0,0,0,0,568,0,228
"2018-09-27",13,1,11357,0,125,0,0,0,381,0,0,0,0,0,4200,0,1371
"2018-09-27",16,1,18483,0,613,0,0,0,317,0,0,0,0,0,2953,0,126
"2018-09-27",18,1,3860,0,205,0,0,0,56,0,0,0,0,0,286,0,132
"2018-09-27",19,1,4521,0,152,0,0,0,85,0,0,0,0,0,985,0,137
"2018-09-27",28,1,36359,0,354,0,0,0,1491,0,0,0,0,0,1515,0,914
"2018-09-27",30,1,7780,0,277,0,0,0,165,0,0,0,0,0,1626,0,264
"2018-09-27",32,1,8987,0,161,0,0,0,122,0,0,0,0,0,241,0,1210
"2018-09-27",35,2,55109,0,773,0,0,0,1266,0,0,0,0,0,932,0,223
"2018-09-27",37,1,14591,0,332,0,0,0,300,0,0,0,0,0,416,0,158
"2018-09-27",40,2,25982,0,785,0,0,0,483,0,0,0,0,0,2886,0,211
"2018-09-28",1,1,17932,0,620,0,0,0,269,0,0,0,0,0,2808,0,102
"2018-09-28",2,1,38533,0,689,0,0,0,1033,0,0,0,0,0,12536,0,1930
"2018-09-28",3,1,38866,0,533,0,0,0,657,0,0,0,0,0,646,0,143
"2018-09-28",8,1,35034,0,401,0,0,0,572,0,0,0,0,0,3927,0,73
"2018-09-29",7,1,42544,0,345,0,0,0,476,0,0,0,0,0,4071,0,110
"2018-09-29",10,1,34600,0,187,0,0,0,298,0,0,0,0,0,593,0,90
"2018-09-29",16,1,14440,0,357,0,0,0,107,0,0,0,0,0,1336,0,124
"2018-09-29",37,1,35887,0,547,0,0,0,360,0,0,0,0,0,12860,0,1147
"2018-09-30",1,1,29122,0,173,0,0,0,151,0,0,0,0,0,536,0,71
"2018-09-30",5,1,31265,0,484,0,0,0,231,0,0,0,0,0,8698,0,1060
"2018-09-30",21,1,35910,0,309,0,0,0,204,0,0,0,0,0,3080,0,89
"2018-09-30",38,1,12394,0,329,0,0,0,88,0,0,0,0,0,1118,0,102
"2018-10-01",9,1,17104,0,574,0,0,0,294,0,0,0,0,0,2212,0,106
"2018-10-01",32,2,68419,0,873,0,0,0,1911,0,0,0,0,0,1290,0,305
"2018-10-01",34,1,32361,0,659,0,0,0,983,0,0,0,0,0,8489,0,1558
"2018-10-01",37,1,49051,0,580,0,0,0,1310,0,0,0,0,0,4889,0,102
"2018-10-02",1,1,23323,0,622,0,0,0,306,0,0,0,0,0,1650,0,60
"2018-10-02",4,1,6533,0,73,0,0,0,120,0,0,0,0,0,1451,0,250
"2018-10-02",7,1,16679,0,630,0,0,0,340,0,0,0,0,0,2264,0,52
"2018-10-02",8,1,30064,0,457,0,0,0,548,0,0,0,0,0,277,0,60
"2018-10-02",10,1,26213,0,465,0,0,0,373,0,0,0,0,0,1384,0,65
"2018-10-02",15,1,7112,0,88,0,0,0,130,0,0,0,0,0,3480,0,155
"2018-10-02",16,1,34695,0,507,0,0,0,654,0,0,0,0,0,405,0,47
"2018-10-02",17,2,58221,0,1473,0,0,0,1079,0,0,0,0,0,2064,0,65
"2018-10-02",19,1,17734,0,298,0,0,0,699,0,0,0,0,0,1526,0,18
"2018-10-02",22,1,44372,0,670,0,0,0,1057,0,0,0,0,0,527,0,60
"2018-10-02",26,1,34699,0,681,0,0,0,1026,0,0,0,0,0,6987,0,720
"2018-10-02",28,1,34402,0,526,0,0,0,1354,0,0,0,0,0,418,0,60
"2018-10-02",34,2,61091,0,937,0,0,0,2364,0,0,0,0,0,2764,0,111
"2018-10-03",2,1,11782,0,217,0,73,0,0,580,0,0,0,0,673,0,126
"2018-10-03",4,1,14236,0,368,0,61,0,0,644,0,0,0,0,1014,0,205
"2018-10-03",5,2,64308,0,1096,0,60,0,874,783,0,0,0,0,5996,0,330
"2018-10-03",8,1,32277,0,450,0,0,0,641,0,0,0,0,0,352,0,199
"2018-10-03",11,2,65839,0,1023,0,0,0,2583,0,0,0,0,0,4111,0,313
"2018-10-03",13,1,24846,0,432,0,0,0,578,0,0,0,0,0,760,0,62
"2018-10-03",14,2,71774,0,1424,0,0,0,1308,0,0,0,0,0,1935,0,246
"2018-10-03",21,1,43849,0,536,0,174,0,0,1436,0,0,0,0,5064,0,951
"2018-10-03",24,1,35985,0,712,0,0,0,1142,0,0,0,0,0,9020,0,1533
"2018-10-03",25,2,67738,0,852,0,224,0,0,2259,0,0,0,0,7568,0,843
"2018-10-03",28,1,35801,0,534,0,0,0,665,0,0,0,0,0,595,0,97
"2018-10-03",33,2,47166,0,1088,0,170,0,419,1594,0,0,0,0,6283,0,759
"2018-10-03",34,1,35310,0,521,0,0,0,1218,0,0,0,0,0,453,0,140
"2018-10-03",35,2,55448,0,950,0,196,0,281,1547,0,0,0,0,12185,0,504
"2018-10-03",39,1,32583,0,573,0,153,0,0,1388,0,0,0,0,2027,0,510
"2018-10-04",2,2,85019,0,1495,0,0,0,1841,0,0,0,0,0,1486,0,153
"2018-10-04",14,1,39693,0,514,0,0,0,2079,0,0,0,0,0,2453,0,115
"2018-10-04",15,2,57657,0,903,0,0,0,1206,0,0,0,0,0,1025,0,184
"2018-10-04",20,1,28524,0,458,0,0,0,391,0,0,0,0,0,1884,0,130
"2018-10-04",21,1,25908,0,708,0,0,0,361,0,0,0,0,0,1442,0,97
"2018-10-04",29,2,61531,0,1166,0,0,0,1559,0,0,0,0,0,2598,0,255
"2018-10-05",31,1,36435,0,540,0,0,0,1243,0,0,0,0,0,491,0,104
"2018-10-06",30,1,23366,0,220,0,0,0,203,0,0,0,0,0,275,0,52
"2018-10-07",35,1,20177,0,202,0,0,0,86,0,0,0,0,0,278,0,47
"2018-10-10",18,1,6417,0,161,0,0,0,73,0,0,0,0,0,647,0,87
"2018-10-10",23,1,8974,0,126,0,26,0,0,289,0,0,0,0,9869,0,1689
"2018-10-11",3,1,10001,0,441,0,0,0,120,0,0,0,0,0,457,0,4
"2018-10-12",3,1,16866,0,797,0,0,0,318,0,0,0,0,0,812,0,13
"2018-10-13",2,1,14231,0,386,0,0,0,125,0,0,0,0,0,433,0,19
"2018-10-14",2,1,12537,0,336,0,0,0,43,0,0,0,0,0,445,0,24
"2018-10-15",30,1,14656,0,795,0,0,0,244,0,0,0,0,0,699,0,7
"2018-10-16",2,1,6187,0,90,0,0,0,254,0,0,0,0,0,2051,0,1466
"2018-10-16",3,1,17611,0,454,0,0,0,431,0,0,0,0,0,1411,0,31
"2018-10-16",6,2,21932,0,885,0,0,0,512,0,0,0,0,0,2697,0,1241
"2018-10-16",8,1,20637,0,577,0,0,0,532,0,0,0,0,0,3019,0,59
"2018-10-16",9,2,11768,0,183,0,0,0,375,0,0,0,0,0,3394,0,1689
"2018-10-16",10,1,11592,0,181,0,0,0,540,0,0,0,0,0,6651,0,2097
"2018-10-16",17,2,19094,0,318,0,0,0,580,0,0,0,0,0,4578,0,3714
"2018-10-16",20,3,42433,0,476,0,0,0,1298,0,0,0,0,0,6988,0,2135
"2018-10-16",21,1,18217,0,264,0,0,0,606,0,0,0,0,0,3818,0,90
"2018-10-16",23,2,34105,0,808,0,0,0,1182,0,0,0,0,0,12974,0,713
"2018-10-16",28,1,6378,0,93,0,0,0,216,0,0,0,0,0,2113,0,1396
"2018-10-16",29,1,27073,0,341,0,0,0,1280,0,0,0,0,0,1481,0,160
"2018-10-16",35,1,22412,0,644,0,0,0,582,0,0,0,0,0,1521,0,287
"2018-10-16",36,1,5544,0,95,0,0,0,182,0,0,0,0,0,1887,0,632
"2018-10-16",37,1,13578,0,128,0,0,0,416,0,0,0,0,0,1867,0,777
"2018-10-16",39,1,16682,0,371,0,0,0,388,0,0,0,0,0,3336,0,786
"2018-10-17",4,1,4681,0,172,0,0,0,70,0,0,0,0,0,97,0,46
"2018-10-17",9,2,22314,0,873,0,0,0,611,0,0,0,0,0,857,0,314
"2018-10-17",11,1,0,0,0,0,0,0,0,0,0,0,0,0,11894,6785,179
"2018-10-17",12,1,25678,0,403,0,0,0,950,0,0,0,0,0,13730,0,326
"2018-10-17",14,1,31361,0,313,0,0,0,975,0,0,0,0,0,4298,0,332
"2018-10-17",17,1,21487,0,559,0,0,0,614,0,0,0,0,0,2940,0,63
"2018-10-17",18,1,17696,0,449,0,0,0,435,0,0,0,0,0,1520,0,50
"2018-10-17",24,1,21005,0,396,0,0,0,796,0,0,0,0,0,4768,0,478
"2018-10-17",32,1,19057,0,286,0,0,0,643,0,0,0,0,0,3868,0,87
"2018-10-17",39,1,14505,0,374,0,0,0,377,0,0,0,0,0,8027,0,282
"2018-10-17",40,2,51638,0,1006,0,0,0,1853,0,0,0,0,0,3052,0,422
"2018-10-18",3,1,5778,0,354,0,0,0,123,0,0,0,0,0,286,0,3
"2018-10-18",9,1,28640,0,354,0,0,0,1170,0,0,0,0,0,1697,0,178
"2018-10-18",11,2,48254,0,948,0,0,0,1522,0,0,0,0,0,18281,0,280
"2018-10-18",26,2,53411,0,721,0,0,0,1764,0,0,0,0,0,9654,0,853
"2018-10-18",29,1,18707,0,441,0,0,0,458,0,0,0,0,0,1369,0,43
"2018-10-18",33,2,39095,0,1021,0,0,0,996,0,0,0,0,0,9425,0,692
"2018-10-18",37,1,19847,0,276,0,0,0,634,0,0,0,0,0,3838,0,65
"2018-10-23",32,1,15757,0,527,0,0,0,885,0,0,0,0,0,776,0,44
"2018-10-23",34,1,5436,0,75,0,0,0,39,0,0,0,0,0,78,0,3
"2018-10-24",23,1,25109,0,537,0,0,0,514,0,0,0,0,0,413,0,10
"2018-10-24",40,1,15301,0,514,0,0,0,827,0,0,0,0,0,721,0,30
"2018-10-25",10,1,6764,0,32,0,0,0,40,0,0,0,0,0,305,0,19
"2018-10-25",15,1,4036,0,66,0,0,0,92,0,0,0,0,0,574,0,6
"2018-10-25",16,1,32764,0,480,0,0,0,882,0,0,0,0,0,223,0,2
"2018-10-25",23,1,15750,0,510,0,0,0,765,0,0,0,0,0,764,0,30
"2018-10-25",25,1,5494,0,118,0,0,0,19,0,0,0,0,0,185,0,3
"2018-10-25",28,1,26485,0,518,0,0,0,609,0,0,0,0,0,457,0,16
"2018-10-25",35,1,7190,0,55,0,0,0,64,0,0,0,0,0,718,0,16
"2018-10-26",5,1,21991,0,548,0,0,0,308,0,0,0,0,0,971,0,34
"2018-10-26",16,1,27902,0,521,0,0,0,540,0,0,0,0,0,432,0,11
"2018-10-26",20,1,32917,0,219,0,0,0,762,0,0,0,0,0,1872,0,126
"2018-10-26",24,1,27754,0,327,0,0,0,716,0,0,0,0,0,3389,0,80
"2018-10-26",39,1,15273,0,280,0,0,0,588,0,0,0,0,0,2249,0,20
"2018-10-27",8,1,17617,0,392,0,0,0,122,0,0,0,0,0,500,0,27
"2018-10-27",14,1,17884,0,112,0,0,0,123,0,0,0,0,0,55,0,1
"2018-10-27",29,1,23824,0,98,0,0,0,280,0,0,0,0,0,556,0,37
"2018-10-27",30,1,25072,0,166,0,0,0,256,0,0,0,0,0,1449,0,32
"2018-10-27",36,1,12995,0,246,0,0,0,227,0,0,0,0,0,1690,0,12
"2018-10-27",39,1,25191,0,212,0,0,0,218,0,0,0,0,0,302,0,3
"2018-10-28",17,1,19884,0,166,0,0,0,99,0,0,0,0,0,371,0,3
"2018-10-28",27,1,15851,0,111,0,0,0,50,0,0,0,0,0,45,0,1
"2018-10-28",32,2,42752,0,272,0,0,0,250,0,0,0,0,0,1542,0,33
"2018-10-28",33,1,10923,0,236,0,0,0,105,0,0,0,0,0,1369,0,13
"2018-10-28",40,1,15185,0,347,0,0,0,49,0,0,0,0,0,261,0,17
"2018-10-29",5,2,38199,0,611,0,0,0,1110,0,0,0,0,0,5516,0,66
"2018-10-29",22,1,19738,0,554,0,0,0,250,0,0,0,0,0,1224,0,36
"2018-10-29",23,1,24265,0,506,0,0,0,526,0,0,0,0,0,337,0,12
"2018-10-29",39,1,29658,0,233,0,0,0,825,0,0,0,0,0,1790,0,87
"2018-10-30",9,1,15657,0,530,0,0,0,632,0,0,0,0,0,10927,0,192
"2018-10-30",11,1,22381,0,788,0,0,0,800,0,0,0,0,0,15391,0,213
"2018-10-30",12,2,28455,0,496,0,0,0,1234,0,0,0,0,0,2733,0,39
"2018-10-30",13,1,20179,0,450,0,0,0,479,0,0,0,0,0,387,0,12
"2018-10-30",14,1,36002,0,641,0,0,0,1166,0,0,0,0,0,21420,0,78
"2018-10-30",16,1,32032,0,343,0,0,0,604,0,0,0,0,0,2106,0,63
"2018-10-30",21,1,21113,0,564,0,0,0,335,0,0,0,0,0,1345,0,29
"2018-10-30",22,1,13280,0,236,0,0,0,763,0,0,0,0,0,439,0,13
"2018-10-30",27,2,57210,0,562,0,0,0,1497,0,0,0,0,0,5641,0,186
"2018-10-30",37,1,32731,0,747,0,0,0,768,0,0,0,0,0,3729,0,22
"2018-10-31",3,1,22754,0,754,0,0,0,757,0,0,0,0,0,12743,0,123
"2018-10-31",4,1,14787,0,253,0,0,0,527,0,0,0,0,0,2099,0,19
"2018-10-31",6,1,16232,0,516,0,0,0,641,0,0,0,0,0,9820,0,110
"2018-10-31",7,1,8819,0,253,0,0,0,134,0,0,0,0,0,1027,0,42
"2018-10-31",8,1,31657,0,222,0,0,0,728,0,0,0,0,0,1909,0,69
"2018-10-31",18,1,20900,0,548,0,0,0,294,0,0,0,0,0,1088,0,16
"2018-10-31",21,1,25733,0,335,0,0,0,614,0,0,0,0,0,3602,0,58
"2018-10-31",22,1,6831,0,111,0,0,0,79,0,0,0,0,0,127,0,35
"2018-10-31",23,1,33962,0,634,0,0,0,1141,0,0,0,0,0,14531,0,71
"2018-10-31",25,1,49027,0,632,0,0,0,1550,0,0,0,0,0,2579,0,37
"2018-10-31",26,1,19378,0,282,0,0,0,395,0,0,0,0,0,775,0,5
"2018-10-31",27,1,32398,0,813,0,0,0,722,0,0,0,0,0,2617,0,7
"2018-10-31",33,1,5154,0,162,0,0,0,60,0,0,0,0,0,168,0,22
"2018-11-01",5,1,51598,0,644,0,0,0,1343,0,0,0,0,0,3151,0,55
"2018-11-01",12,1,33573,0,732,0,0,0,742,0,0,0,0,0,3715,0,32
"2018-11-01",17,1,16420,0,428,0,0,0,255,0,0,0,0,0,1180,0,15
"2018-11-01",22,1,38959,0,665,0,0,0,1290,0,0,0,0,0,23068,0,72
"2018-11-01",28,2,37771,0,807,0,0,0,1294,0,0,0,0,0,15443,0,234
"2018-11-01",39,1,11893,0,191,0,0,0,497,0,0,0,0,0,1682,0,14
"2018-11-01",40,1,24901,0,165,0,0,0,747,0,0,0,0,0,1416,0,85
"2018-11-02",17,2,19107,0,333,0,0,0,794,0,0,0,0,0,982,0,7
"2018-11-06",3,1,19786,0,431,0,0,0,375,0,0,0,0,0,1532,0,7
"2018-11-06",13,1,3557,0,252,0,0,0,171,0,0,0,0,0,108,0,49
"2018-11-06",23,1,12642,0,62,0,0,0,2880,0,0,0,0,0,58,0,13
"2018-11-06",24,1,1409,0,270,0,0,0,152,0,0,0,0,0,37,0,34
"2018-11-06",30,1,4312,0,30,0,0,0,125,0,0,0,0,0,9171,0,8
"2018-11-06",31,1,15854,0,44,0,0,0,1653,0,0,0,0,0,24,0,6
"2018-11-06",35,1,17460,0,186,0,0,0,617,0,0,0,0,0,43772,0,18
"2018-11-07",4,1,4318,0,29,0,0,0,154,0,0,0,0,0,9662,0,16
"2018-11-07",6,1,18128,0,204,0,0,0,603,0,0,0,0,0,49061,0,45
"2018-11-07",32,2,36441,0,501,0,0,0,2074,0,0,0,0,0,1811,0,34
"2018-11-07",35,1,12406,0,61,0,0,0,2984,0,0,0,0,0,64,0,19
"2018-11-08",4,1,14752,0,117,0,45,0,0,445,0,0,32,0,2957,0,200
"2018-11-08",9,1,21865,0,448,0,0,0,364,0,0,0,0,0,2069,0,39
"2018-11-08",15,1,15825,0,41,0,0,0,1888,0,0,0,0,0,36,0,15
"2018-11-08",21,1,19863,0,204,0,0,0,617,0,0,0,0,0,60477,0,26
"2018-11-08",22,1,4298,0,36,0,0,0,168,0,0,0,0,0,9961,0,10
"2018-11-08",34,1,12569,0,61,0,0,0,3100,0,0,0,0,0,66,0,21
"2018-11-08",39,1,14490,0,114,0,0,0,549,0,0,0,0,0,3069,0,50
"2018-11-09",15,1,21701,0,279,0,0,0,296,0,0,0,0,0,966,0,9
"2018-11-10",13,1,31731,0,235,0,0,0,256,0,0,0,0,0,1185,0,14
"2018-11-11",40,1,26871,0,228,0,0,0,114,0,0,0,0,0,888,0,12
"2018-11-12",32,1,29199,0,557,0,0,0,566,0,0,0,0,0,1571,0,21
"2018-11-13",1,1,1038,0,7,0,0,0,42,0,0,0,0,0,1743,0,299
"2018-11-13",3,1,13142,0,302,0,0,0,394,0,0,0,0,0,969,0,6
"2018-11-13",4,1,8237,0,310,0,0,0,145,0,0,0,0,0,1548,0,3
"2018-11-13",16,1,22247,0,415,0,0,0,2991,0,0,0,0,0,65,0,2
"2018-11-13",19,1,680,0,5,0,0,0,35,0,0,0,0,0,2287,0,160
"2018-11-13",29,2,46918,0,974,0,0,0,3132,0,0,0,0,0,1541,0,19
"2018-11-13",35,1,24316,0,526,0,0,0,653,0,0,0,0,0,1857,0,7
"2018-11-14",5,1,23664,0,434,0,0,0,2958,0,0,0,0,0,47,0,3
"2018-11-14",20,1,26880,0,453,0,0,0,2671,0,0,0,0,0,49,0,2
"2018-11-14",26,1,29087,0,545,0,0,0,679,0,0,0,0,0,1347,0,16
"2018-11-14",30,1,22940,0,510,0,0,0,446,0,0,0,0,0,1433,0,14
"2018-11-14",39,1,8881,0,304,0,0,0,149,0,0,0,0,0,1432,0,7
"2018-11-15",1,1,12734,0,206,0,29,0,0,333,0,0,0,0,4152,0,636
"2018-11-15",5,2,42351,0,544,0,11,0,2862,221,0,0,0,0,2191,0,774
"2018-11-15",7,1,31197,0,544,0,0,0,688,0,0,0,0,0,1572,0,21
"2018-11-15",14,1,9772,0,327,0,0,0,199,0,0,0,0,0,1734,0,15
"2018-11-15",16,1,10838,0,160,0,37,0,0,420,0,0,0,0,6294,0,412
"2018-11-15",17,1,7289,0,86,0,24,0,0,298,0,0,0,0,3021,0,330
"2018-11-15",20,1,14937,0,206,0,30,0,0,392,0,0,0,0,1769,0,256
