"Date","NB_Accidents","NB_VEH_IMPLIQUES_ACCDN","NB_MORTS","NB_BLESSES_GRAVES","NB_BLESSES_LEGERS","NB_VICTIMES_TOTAL","nb_automobile_camion_leger","nb_camionLourd_tractRoutier","nb_outil_equipement","nb_tous_autobus_minibus","nb_bicyclette","nb_cyclomoteur","nb_motocyclette","nb_taxi","nb_urgence","nb_motoneige","nb_VHR","nb_autres_types","nb_veh_non_precise","NB_DECES_PIETON","NB_BLESSES_PIETON","NB_VICTIMES_PIETON","NB_DECES_MOTO","NB_BLESSES_MOTO","NB_VICTIMES_MOTO","NB_DECES_VELO","NB_BLESSES_VELO","NB_VICTIMES_VELO","SeverityDeadly","SeverityLight Injury","SeverityMaterial High","SeverityMaterial Low","SeveritySevere Injury","as.factor(Accident_Type)31","as.factor(Accident_Type)32","as.factor(Accident_Type)33","as.factor(Accident_Type)34","as.factor(Accident_Type)35","as.factor(Accident_Type)36","as.factor(Accident_Type)37","as.factor(Accident_Type)38","as.factor(Accident_Type)39","as.factor(Accident_Type)40","as.factor(Accident_Type)41","as.factor(Accident_Type)42","as.factor(Accident_Type)43","as.factor(Accident_Type)44","as.factor(Accident_Type)45","as.factor(Accident_Type)46","as.factor(Accident_Type)47","as.factor(Accident_Type)48","as.factor(Accident_Type)49","as.factor(Accident_Type)50","as.factor(Accident_Type)51","as.factor(Accident_Type)52","as.factor(Accident_Type)53","as.factor(Accident_Type)54","as.factor(Accident_Type)55","as.factor(Accident_Type)59","as.factor(Accident_Type)71","as.factor(Accident_Type)72","as.factor(Accident_Type)73","as.factor(Accident_Type)74","as.factor(Accident_Type)75","as.factor(Accident_Type)99","Accident_CategoryFixed Object","Accident_CategoryMoving Object","Accident_CategoryNo Collision","Auth_Speed10","Auth_Speed100","Auth_Speed20","Auth_Speed30","Auth_Speed40","Auth_Speed50","Auth_Speed60","Auth_Speed70","Auth_Speed80","Auth_Speed90","Surface_CondDry","Surface_CondHard snow","Surface_CondIce","Surface_CondMud","Surface_CondOil","Surface_CondSand or gravel","Surface_CondSlush","Surface_CondSnow","Surface_CondWater accumulation","Surface_CondWet","IlluminationDay and clear","IlluminationDay and semi-dark","IlluminationNight and dark","IlluminationNight and lighted","EnvironmentCommercial","EnvironmentForest","EnvironmentIndustrial","EnvironmentPark","EnvironmentResidential","EnvironmentRural","EnvironmentSchool area","WeatherBlack Ice","WeatherClear Sky","WeatherCloudy","WeatherDrizzle","WeatherFoggy","WeatherHeavy Rain","WeatherSnow","WeatherSnowstorms","WeatherStrong Wind","Temp","Rel.Hum","Wind.Spd","Dew.Point.Temp","Stn_Press","Wind.Dir","weekdays","days","cluster_id_0","cluster_id_1","cluster_id_2","cluster_id_3","cluster_id_4","cluster_id_5"
2016-01-15,50,90,0,1,5,6,63,8,1,1,1,0,0,3,3,0,0,1,9,0,4,4,0,0,0,0,0,0,0,4,23,22,1,37,4,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,41,1,2,0,0,2,7,18,0,1,0,0,9,2,0,0,0,0,4,18,0,15,27,6,0,17,26,0,4,0,15,0,2,0,28,15,0,0,0,3,0,0,-528.541666666667,4216.66666666667,477.083333333333,-641.041666666667,5018.75,220.833333333333,0,200,6,5,15,9,7,8
2016-01-16,51,97,0,1,7,8,79,2,1,1,1,0,0,2,2,0,0,0,9,0,1,1,0,0,0,0,1,1,0,7,20,23,1,41,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,8,43,0,0,0,0,0,10,21,0,0,0,0,3,2,1,0,0,0,9,24,0,10,23,2,0,23,23,1,1,0,26,0,0,0,23,6,0,0,0,16,0,0,-254.3625,4462.5,507.875,-345.525,5051.975,442,51,255,2,0,14,8,6,21
2016-01-17,35,66,0,0,10,10,59,0,0,0,0,0,0,1,2,0,0,0,4,0,1,1,0,0,0,0,0,0,0,8,15,12,0,27,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,29,0,1,0,0,0,10,13,0,0,0,0,2,1,1,0,0,0,5,10,0,15,16,3,0,15,19,0,0,0,13,0,1,0,24,9,0,0,0,1,0,0,-248.9375,2575.41666666667,212.916666666667,-386.75,3500.51041666667,396.666666666667,35,210,3,4,9,4,4,11
2016-01-18,81,154,0,0,15,15,117,8,6,2,0,0,0,0,6,0,0,1,14,0,2,2,0,0,0,0,0,0,0,13,33,35,0,66,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,9,68,0,0,0,1,2,8,40,0,0,0,0,2,1,3,0,0,0,6,62,0,4,50,6,0,19,38,0,3,0,36,0,2,0,20,14,0,0,0,39,3,1,-800.55,7070.625,631.125,-940.275,8058.3525,1593,0,0,10,9,19,6,12,25
2016-01-19,67,139,0,0,7,7,116,7,2,3,0,0,0,2,0,0,0,0,9,0,2,2,0,0,0,0,0,0,0,7,40,20,0,55,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,1,0,0,1,7,31,0,0,0,0,3,2,5,0,0,0,4,43,0,8,39,7,0,18,39,0,1,1,24,0,1,0,33,24,0,0,0,5,1,1,-906.733333333333,5256.70833333333,589.041666666667,-1104.10416666667,6709.045,1507.5,0,67,7,7,17,12,6,18
2016-01-20,62,120,0,1,19,20,97,7,2,2,0,0,0,3,2,0,0,0,7,0,6,6,0,0,0,0,0,0,0,15,23,23,1,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,56,1,1,0,0,2,9,31,0,0,0,0,6,0,0,0,0,0,8,27,0,17,35,3,1,20,31,0,3,0,24,0,3,0,53,5,0,0,0,0,0,0,-502.716666666667,4631.91666666667,330.666666666667,-737.025,6259.1325,1382.08333333333,0,124,6,4,11,10,14,17
2016-01-21,71,139,0,1,28,29,111,12,1,2,1,0,0,4,3,0,0,0,5,0,9,9,0,0,0,0,0,0,0,21,25,24,1,56,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,66,1,0,0,0,2,7,40,0,1,1,0,9,6,1,0,0,0,10,7,0,34,49,2,0,15,27,0,4,0,30,0,4,0,65,3,0,0,0,0,0,0,-658.820833333333,4987.75,402.333333333333,-978.025,7186.47208333333,1795.70833333333,0,213,5,3,22,13,11,17
2016-01-22,73,144,0,0,20,20,121,7,2,0,1,0,0,2,0,0,0,0,11,0,5,5,0,0,0,0,1,1,0,18,22,33,0,61,6,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,0,0,0,0,0,6,39,1,0,0,0,19,2,4,0,0,0,5,7,0,30,44,4,0,21,33,0,2,0,32,1,2,0,63,6,0,0,0,0,0,0,-476.933333333333,4824.08333333333,468.416666666667,-872.654166666667,7414.45791666667,1946.66666666667,0,292,7,7,18,9,15,17
2016-01-23,73,155,1,0,12,13,141,0,1,2,0,0,0,2,1,0,0,0,8,1,1,2,0,0,0,0,0,0,1,11,38,23,0,59,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,2,7,62,2,0,0,0,3,13,31,2,0,0,0,31,2,3,0,0,0,5,11,0,17,35,2,2,33,33,0,2,0,33,0,0,0,65,6,0,0,0,0,0,0,-744.904166666667,5605.79166666667,781.708333333333,-986.108333333333,7383.91958333333,167.291666666667,73,365,6,4,24,12,6,21
2016-01-24,31,62,0,0,10,10,53,0,0,0,0,0,0,3,1,0,0,0,5,0,1,1,0,0,0,0,0,0,0,8,12,11,0,27,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,2,1,13,0,0,0,0,18,0,1,0,0,1,0,3,0,7,16,0,0,14,16,0,2,0,10,0,2,0,22,8,0,0,0,0,0,0,-277.579166666667,2354.70833333333,187.291666666667,-388.6625,3122.42333333333,614.833333333333,31,186,5,1,6,3,9,7
2016-01-25,54,102,0,0,17,17,79,5,0,3,0,0,0,3,4,0,0,0,8,0,4,4,0,0,0,0,0,0,0,14,19,21,0,41,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,5,45,1,0,0,1,0,3,29,1,0,0,0,15,0,0,0,0,0,2,4,0,30,26,6,0,20,30,0,3,0,14,0,3,0,35,15,0,0,0,2,0,0,-185.478260869565,4404.52173913043,288.782608695652,-335.973913043478,5465.05826086956,1117.5652173913,0,0,5,4,18,11,6,10
2016-01-26,72,135,0,0,23,23,110,8,1,0,0,0,0,5,2,0,0,0,9,0,12,12,0,0,0,0,0,0,0,21,28,23,0,48,12,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0,4,11,34,0,0,0,0,4,0,1,0,0,0,8,11,0,42,37,6,0,22,36,0,6,1,22,0,3,0,19,9,19,0,0,17,0,0,96.9,5937,621,-97.2,7186.74,1419,0,72,13,6,21,14,7,11
2016-01-27,57,112,1,1,20,22,94,8,1,2,1,0,0,1,1,0,0,1,3,1,4,5,0,0,0,0,1,1,1,10,25,20,1,45,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,53,0,0,0,0,1,4,23,2,0,0,0,27,2,3,0,0,0,0,2,0,20,36,4,0,14,33,0,3,0,21,0,0,0,42,13,0,0,0,0,0,0,-197.8375,4161,368.125,-436.7625,5727.9775,1275.375,0,114,7,4,11,10,7,18
2016-01-28,55,111,0,1,8,9,97,3,0,1,1,0,0,1,0,0,0,0,8,0,2,2,0,0,0,0,0,0,0,6,29,19,1,46,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0,2,11,16,0,0,0,1,25,0,0,0,0,1,2,1,0,23,24,5,0,21,29,0,1,0,23,0,0,0,27,19,0,0,0,5,0,0,-123.291666666667,4120.41666666667,334.583333333333,-336.416666666667,5496.44791666667,1129.79166666667,0,165,4,4,12,10,10,15
2016-01-29,40,73,0,3,9,12,63,4,0,2,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,8,14,15,3,28,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,32,0,0,0,0,1,6,21,0,0,0,0,9,1,4,0,0,0,1,2,0,22,19,2,0,18,19,0,0,1,20,0,0,0,15,16,1,0,0,6,0,0,-22.1666666666667,3581.66666666667,236.666666666667,-84,3965,788.333333333333,0,160,2,4,7,11,4,12
2016-01-30,41,84,0,0,13,13,74,1,0,1,0,0,0,4,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,10,17,14,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,1,1,0,0,0,2,26,2,0,0,0,20,0,1,0,0,0,1,1,0,15,11,8,0,21,22,0,3,0,15,1,0,0,22,14,0,1,0,1,0,0,-206.5375,3411.54166666667,360.458333333333,-305.9625,4104.64666666667,878.083333333333,41,205,3,2,14,9,9,4
2016-01-31,48,95,0,0,12,12,80,2,0,1,0,0,0,2,2,0,0,1,7,0,2,2,0,0,0,0,0,0,0,8,21,19,0,39,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,42,0,0,0,0,1,5,26,0,0,0,0,18,1,1,0,0,0,0,3,0,22,19,4,1,23,23,0,0,1,24,0,0,0,25,14,6,0,0,0,0,0,123.8,3488,266,-92,4785.38,946,48,288,1,3,9,9,4,22
2016-02-01,42,82,0,1,10,11,64,3,0,1,1,0,0,3,1,0,0,0,9,0,1,1,0,0,0,0,0,0,0,8,11,22,1,34,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,39,0,0,0,1,0,4,27,0,0,0,0,34,1,0,0,0,0,0,0,0,6,22,7,0,13,27,0,3,0,10,0,0,0,31,10,0,0,0,0,0,0,195.026086956522,3049.5652173913,270.260869565217,1.46086956521739,4182.98086956522,843.652173913043,0,0,2,5,13,6,8,8
2016-02-02,57,114,0,0,14,14,104,0,0,0,1,0,0,3,3,0,0,0,3,0,5,5,0,0,0,0,1,1,0,11,25,21,0,44,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,51,1,1,0,0,2,13,19,0,0,1,0,46,0,0,0,0,0,0,4,0,5,37,6,1,12,28,0,1,0,23,1,2,0,49,5,1,0,0,1,0,0,-198.55,3788.125,377.625,-506.825,5798.58625,676.875,0,57,5,7,10,14,7,14
2016-02-03,49,97,0,1,4,5,75,3,5,1,0,0,0,0,4,0,0,1,8,0,1,1,0,0,0,0,0,0,0,4,31,13,1,42,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0,3,10,17,0,0,0,0,3,3,11,0,0,0,8,8,0,13,26,2,0,18,11,0,3,0,32,1,2,4,9,13,8,0,3,8,1,0,78.6041666666667,4469.20833333333,361.375,11.8416666666667,4915.0675,655.375,0,98,6,3,13,9,4,14
2016-02-04,45,87,0,0,10,10,72,3,0,1,0,0,0,1,4,0,0,0,6,0,3,3,0,0,0,0,0,0,0,9,14,22,0,36,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,40,1,0,0,0,1,3,21,0,0,0,0,30,0,4,0,0,0,0,0,0,9,25,5,1,13,23,0,4,0,15,0,2,0,30,10,1,0,0,1,0,0,170.625,3268.125,298.125,-32.4375,4521.58125,948.75,0,135,7,2,10,9,9,8
2016-02-05,48,93,0,0,16,16,80,3,0,2,0,0,0,1,1,0,0,0,6,0,2,2,0,0,0,0,0,0,0,14,20,14,0,40,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,42,0,0,0,0,4,2,23,0,0,0,0,35,0,0,0,0,0,1,2,0,6,31,3,0,11,21,0,1,0,23,0,1,0,39,3,0,0,0,1,1,0,-177.2,3124,314,-448.6,4865.26,688,0,192,10,3,12,7,5,11
2016-02-06,96,201,0,0,23,23,178,4,2,0,1,0,0,5,1,0,0,0,10,0,5,5,0,0,0,0,1,1,0,18,47,31,0,76,6,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,7,84,1,1,0,0,1,23,38,0,0,0,0,19,4,20,0,0,0,5,28,0,19,58,5,0,29,20,0,1,3,70,0,0,0,36,21,1,0,0,34,0,0,-169.6,8136,588,-390.4,9708.68,1960,96,480,7,7,20,17,13,32
2016-02-07,42,79,0,0,6,6,68,0,2,2,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,22,15,0,36,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0,3,5,21,0,0,0,0,16,1,5,0,0,0,0,8,0,11,20,0,0,20,12,1,1,1,24,0,1,0,24,13,0,0,0,2,0,0,-218.05,2737,432.25,-455.875,4249.9275,346.5,42,252,1,2,13,9,5,12
2016-02-08,45,87,0,0,14,14,63,6,0,3,0,0,0,1,5,0,0,0,9,0,4,4,0,0,0,0,0,0,0,9,14,22,0,34,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,38,1,1,0,0,2,3,17,1,0,0,0,26,3,4,0,0,1,0,2,0,5,31,2,0,9,23,0,3,0,11,0,5,0,26,14,0,0,0,0,1,0,-349.3125,2604.375,598.125,-658.3125,4526.8125,131.25,0,0,8,3,3,12,10,9
2016-02-09,53,101,0,0,11,11,76,10,0,2,0,0,0,3,4,0,0,0,6,0,5,5,0,0,0,0,0,0,0,10,23,20,0,41,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,1,7,24,1,0,0,0,9,5,2,0,0,0,1,9,0,22,37,3,1,8,25,0,3,0,19,0,1,0,21,17,0,0,0,11,0,0,-384.9125,4520.45833333333,443.875,-496.433333333333,5280.50041666667,212,0,53,4,5,13,6,10,15
2016-02-10,72,138,0,1,25,26,115,7,3,2,1,0,0,2,2,0,0,0,6,0,4,4,0,0,0,0,1,1,0,17,32,22,1,53,5,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,9,59,0,0,0,0,2,12,36,0,0,0,0,5,0,2,0,0,0,6,28,0,29,44,4,0,22,35,0,3,0,32,0,0,0,22,15,1,0,0,31,0,0,-450,6612,438,-532.2,7143.69,1035,0,144,8,13,22,10,9,10
2016-02-11,70,136,0,0,22,22,105,8,1,3,0,0,0,6,6,0,0,0,7,0,6,6,0,0,0,0,0,0,0,18,26,26,0,54,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,1,8,59,1,0,0,0,4,8,34,1,0,0,0,13,1,4,0,0,0,3,27,0,21,52,2,1,14,32,0,6,1,29,0,2,0,45,20,0,0,0,5,0,0,-919.625,5626.25,443.333333333333,-1108.91666666667,7006.85416666667,1884.16666666667,0,210,9,3,14,13,14,17
2016-02-12,82,159,0,0,30,30,130,9,1,4,1,0,0,1,3,0,0,0,10,0,6,6,0,0,0,0,0,0,0,19,28,35,0,66,5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,73,1,3,0,0,2,9,48,1,0,0,0,12,3,6,0,0,0,2,39,0,16,37,1,1,41,38,1,5,1,31,1,3,0,32,5,0,0,0,35,5,0,-1039.00833333333,6378.91666666667,601.333333333333,-1302.43333333333,8244.895,1581.91666666667,0,328,11,5,21,13,14,18
2016-02-13,87,172,0,0,14,14,142,1,5,1,0,0,0,6,4,0,0,1,12,0,1,1,0,0,0,0,0,0,0,9,50,28,0,66,1,0,0,0,0,0,0,1,0,1,2,1,1,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,2,11,68,2,0,0,0,4,13,39,0,0,0,0,6,12,11,0,0,0,1,50,0,5,48,5,0,32,37,0,3,1,44,0,1,0,55,13,0,0,0,11,2,3,-1837.5125,5966.75,619.875,-2214.875,8779.49625,2080.75,87,435,5,9,22,14,12,25
2016-02-14,52,94,0,1,9,10,81,1,1,1,0,0,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,25,17,1,33,2,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,14,35,0,0,0,1,0,4,25,2,0,0,0,9,5,17,0,0,0,0,12,0,8,29,1,0,20,24,0,2,0,24,0,1,0,44,4,0,0,0,0,0,1,-1214.85,3206.66666666667,353.166666666667,-1495.43333333333,5315.93833333333,1267.5,52,312,7,5,11,10,7,12
2016-02-15,52,99,0,0,15,15,82,4,0,1,0,0,0,2,2,0,0,0,8,0,3,3,0,0,0,0,0,0,0,12,20,20,0,38,4,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,9,43,0,0,0,0,0,3,30,1,0,0,0,5,2,9,0,0,0,3,12,0,17,32,4,0,13,37,0,3,0,10,0,0,0,39,8,0,0,0,1,0,0,-698.75,3746.16666666667,322.833333333333,-915.85,5301.18333333333,894.833333333333,0,0,3,9,6,10,7,17
2016-02-16,76,146,0,1,20,21,117,8,7,0,0,0,0,5,3,0,0,0,6,0,1,1,0,0,0,0,0,0,0,16,24,35,1,63,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,8,65,0,0,0,0,2,9,37,1,3,0,0,3,1,10,0,0,0,8,43,0,6,51,6,0,16,43,0,8,0,19,1,2,8,7,6,14,0,1,31,5,0,-252.383333333333,7343.5,680.833333333333,-287.85,7572.29166666667,756.833333333333,0,76,9,6,16,14,20,11
2016-02-17,72,143,0,2,12,14,110,10,4,2,0,0,0,2,4,0,0,2,9,0,5,5,0,0,0,0,0,0,0,8,32,30,2,53,6,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,8,62,1,0,0,0,2,8,28,6,0,0,0,4,3,5,0,0,0,13,18,0,26,46,5,0,19,37,0,6,1,24,0,1,0,49,12,0,0,0,7,0,0,-204,6117,411,-362.4,7229.88,1509,0,144,14,4,21,3,8,22
2016-02-18,95,180,0,1,24,25,131,18,3,4,0,0,0,4,3,0,0,1,16,0,5,5,0,0,0,0,0,0,0,19,42,33,1,69,6,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,0,0,3,8,77,4,0,0,0,5,19,42,1,1,0,0,14,10,10,0,0,0,5,15,0,31,56,5,0,26,41,0,5,0,42,0,2,0,77,6,1,0,0,1,0,1,-1026.79166666667,7077.5,550.208333333333,-1381.85416666667,9718.77708333333,2561.04166666667,0,285,14,9,24,14,12,22
2016-02-19,65,124,0,0,15,15,94,6,5,1,0,0,0,4,1,0,0,0,13,0,3,3,0,0,0,0,0,0,0,10,29,26,0,46,3,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,10,51,1,0,0,0,4,4,32,0,0,0,0,9,1,2,0,0,1,1,27,0,22,37,2,0,24,38,0,3,0,24,0,0,0,37,6,0,0,0,17,2,0,-419.25,5034.79166666667,384.583333333333,-655.145833333333,6614.10208333333,1129.375,0,260,8,4,17,11,7,18
2016-02-20,63,115,0,0,12,12,89,2,7,1,1,0,0,3,0,0,0,2,10,0,1,1,0,0,0,0,1,1,0,9,24,30,0,47,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,3,8,51,3,0,0,0,1,12,28,0,2,0,0,4,1,2,0,0,0,10,24,0,19,29,1,1,26,21,0,5,0,34,0,0,0,18,7,12,0,1,18,3,0,137.8125,5685.75,588,44.3625,6263.32875,1189.125,63,315,6,4,15,9,10,19
2016-02-21,41,68,0,0,7,7,61,0,0,0,0,0,0,1,2,0,0,1,3,0,1,1,0,0,0,0,0,0,0,6,15,20,0,23,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,1,3,10,25,4,0,0,0,0,4,17,0,2,0,0,6,1,11,0,0,0,2,4,0,15,20,1,2,17,21,0,2,0,16,0,0,3,25,8,0,1,1,1,0,0,4.95416666666667,3203.125,288.708333333333,-140.766666666667,4114.33291666667,726.041666666667,41,246,4,6,13,3,5,10
2016-02-22,43,88,0,0,16,16,63,8,3,2,1,0,0,3,1,0,0,0,7,0,4,4,0,0,0,0,1,1,0,13,17,13,0,32,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37,2,0,0,1,0,8,17,0,0,0,0,22,2,9,0,0,0,1,3,0,3,26,2,0,14,25,0,3,0,12,0,1,0,38,3,0,0,0,0,0,0,-459.920833333333,2565.66666666667,345.791666666667,-737.45,4369.10458333333,711.291666666667,0,0,2,4,11,8,8,10
2016-02-23,42,76,0,0,12,12,62,6,0,3,0,0,0,1,1,0,0,0,3,0,3,3,0,0,0,0,0,0,0,10,16,16,0,30,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,34,4,0,0,0,1,8,24,0,0,0,0,33,1,1,0,0,0,0,3,0,4,27,2,0,13,21,0,2,0,17,1,0,0,31,11,0,0,0,0,0,0,-368.725,2950.5,325.5,-556.15,4283.405,280,0,42,3,3,12,4,6,14
2016-02-24,94,163,0,1,14,15,121,15,8,1,0,0,0,3,4,0,0,1,10,0,5,5,0,0,0,0,0,0,0,12,44,37,1,60,6,0,0,0,0,0,0,0,4,4,1,0,0,1,0,0,0,3,1,0,2,0,0,0,5,0,0,0,0,2,2,21,66,4,1,0,0,0,18,38,0,1,0,0,1,1,2,0,0,0,21,49,6,12,55,12,0,24,29,0,5,0,54,0,4,3,5,11,14,0,4,48,6,0,-245.966666666667,9000.5,677.583333333333,-303.933333333333,9462.04,492.380952380952,0,188,13,15,19,15,10,22
2016-02-25,98,184,0,0,32,32,146,11,5,1,0,0,0,5,4,0,0,0,12,0,5,5,0,0,0,0,0,0,0,22,36,40,0,73,4,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,4,9,79,4,0,0,0,3,12,43,0,0,0,0,8,2,28,0,0,0,18,17,1,21,52,5,0,37,43,0,10,0,43,0,1,5,21,19,32,0,1,13,2,0,61.25,9514.16666666666,449.166666666667,18.7833333333333,9600.89666666667,1355.66666666667,0,294,13,13,23,18,13,18
2016-02-26,78,149,0,0,15,15,122,11,1,2,0,0,0,0,9,0,0,1,3,0,4,4,0,0,0,0,0,0,0,12,34,32,0,57,4,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,8,67,1,1,0,0,3,11,41,1,0,0,0,22,3,28,0,0,0,1,9,0,11,47,5,0,22,37,0,5,0,33,0,1,0,66,6,0,0,0,1,0,1,-717.6,5183.75,533,-1122.225,7794.3125,1608.75,0,312,10,2,12,14,17,23
2016-02-27,52,107,0,0,15,15,92,4,0,1,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,22,21,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,44,0,0,0,0,1,5,29,2,0,0,0,18,3,10,0,0,0,1,4,0,16,20,3,0,28,26,0,1,1,24,0,0,0,36,13,1,0,0,1,0,0,-219.05,3713.66666666667,541.666666666667,-450.883333333333,5204.78833333333,1046.5,52,260,3,5,16,13,3,12
2016-02-28,49,93,0,0,12,12,71,3,5,1,0,0,0,1,2,0,0,1,9,0,2,2,0,0,0,0,0,0,0,11,23,15,0,40,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,43,2,1,0,0,6,7,16,1,0,0,0,0,5,3,0,0,0,2,28,0,11,34,4,0,10,23,0,0,0,24,0,0,0,13,13,0,0,0,21,1,0,-272.154166666667,4291.58333333333,534.916666666667,-357.495833333333,4894.16083333333,281.75,49,294,6,2,11,14,5,11
