"Date","SeverityDeadly","SeverityLight.Injury","SeverityMaterial.High","SeverityMaterial.Low","SeveritySevere.Injury","Accident_CategoryFixed.Object","Accident_CategoryMoving.Object","Accident_CategoryNo.Collision","Auth_Speed10","Auth_Speed100","Auth_Speed20","Auth_Speed30","Auth_Speed40","Auth_Speed50","Auth_Speed60","Auth_Speed70","Auth_Speed80","Auth_Speed90","Surface_CondDry","Surface_CondHard.snow","Surface_CondIce","Surface_CondMud","Surface_CondOil","Surface_CondSand.or.gravel","Surface_CondSlush","Surface_CondSnow","Surface_CondWater.accumulation","Surface_CondWet","IlluminationDay.and.clear","IlluminationDay.and.semi.dark","IlluminationNight.and.dark","IlluminationNight.and.lighted","EnvironmentCommercial","EnvironmentForest","EnvironmentIndustrial","EnvironmentPark","EnvironmentResidential","EnvironmentRural","EnvironmentSchool.area","WeatherBlack.Ice","WeatherClear.Sky","WeatherCloudy","WeatherDrizzle","WeatherFoggy","WeatherHeavy.Rain","WeatherSnow","WeatherSnowstorms","WeatherStrong.Wind","Temp","Rel.Hum","Wind.Spd","Dew.Point.Temp","Stn_Press","Wind.Dir","weekdays","days"
2012-03-16,0,5,7,10,0,1,20,1,0,0,0,1,3,7,0,0,0,0,9,0,0,0,0,0,0,0,0,8,8,1,1,6,10,0,0,0,10,0,0,0,7,4,7,0,0,0,0,0,2.6625,92.8333333333333,6.125,1.62916666666667,101.140833333333,9.69565217391304,0,4
2012-03-17,1,5,7,9,0,4,16,0,0,0,0,0,3,10,0,0,0,0,17,0,0,0,0,0,0,0,0,4,13,1,0,7,11,0,0,1,7,0,1,0,18,2,0,1,0,0,0,0,5.87083333333333,83.5416666666667,4,3.10833333333333,101.66875,20.5454545454545,1,5
2012-03-18,0,3,6,4,0,2,10,1,0,0,0,0,2,8,0,0,0,0,11,0,0,0,0,0,0,0,0,2,7,0,0,5,7,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,14.325,64.5416666666667,5.16666666666667,7.4375,101.138333333333,21.75,1,6
2012-03-19,0,6,10,7,0,1,19,1,1,0,0,1,6,6,0,0,0,0,17,0,0,0,0,0,0,0,0,2,10,0,0,8,6,0,0,0,14,0,0,0,16,2,0,0,0,1,0,0,14.525,66.7916666666667,7.75,8.35833333333333,101.229166666667,12.1666666666667,0,0
2012-03-20,0,4,4,11,0,0,14,2,1,0,0,0,4,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,10,0,1,5,9,0,2,0,4,0,2,0,19,0,0,0,0,0,0,0,14.5625,58.0416666666667,4.83333333333333,6.2625,101.473333333333,18.3913043478261,0,1
2012-03-21,0,10,9,7,0,2,24,0,1,0,0,2,4,13,0,0,0,0,25,0,0,0,0,0,0,0,0,0,22,0,0,2,12,0,0,0,12,0,1,0,26,0,0,0,0,0,0,0,20.2583333333333,57.9166666666667,5.41666666666667,11.3916666666667,101.455833333333,24.4782608695652,0,2
2012-03-22,0,4,5,3,0,0,12,0,0,0,0,1,1,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,5,5,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,18.5208333333333,58.875,6.70833333333333,10.2416666666667,101.106666666667,24.625,0,3
2012-03-23,0,2,10,6,0,0,16,1,1,0,0,0,2,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,14,1,0,3,8,0,2,0,7,0,1,0,15,2,0,0,0,0,0,0,13.3458333333333,33.5833333333333,8.75,-4.63333333333333,101.332083333333,11.75,0,4
2012-03-24,0,1,6,9,0,2,14,0,0,0,0,0,1,7,0,0,0,0,12,0,0,0,0,0,0,0,0,1,5,0,0,8,8,0,0,0,6,0,0,0,11,1,1,0,0,0,0,0,4.65,36.4583333333333,6.875,-9.0625,101.27125,5.54166666666667,1,5
2012-03-25,0,3,5,9,0,1,14,0,1,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,3,8,0,0,6,9,0,1,0,4,0,0,0,8,5,1,0,0,0,0,0,6.51666666666667,72.875,5.375,1.6625,100.122916666667,16.1666666666667,1,6
2012-03-26,0,2,13,10,1,3,21,0,0,0,0,0,2,13,0,0,0,0,19,0,0,0,0,0,0,0,0,1,15,3,1,2,12,0,1,0,9,0,0,0,17,3,0,0,0,0,0,0,-0.3375,37,16.4166666666667,-13.9916666666667,100.712083333333,11.4166666666667,0,0
2012-03-27,0,1,6,8,0,0,14,0,0,0,0,0,4,6,0,0,0,0,13,0,0,0,0,0,0,0,0,1,11,1,0,1,5,0,0,0,8,0,0,0,11,2,0,0,0,0,0,0,-1.45416666666667,29.4166666666667,8.29166666666667,-17.3041666666667,101.59,12.3333333333333,0,1
2012-03-28,0,2,6,7,0,3,11,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,1,0,0,9,7,2,0,4,5,0,0,0,8,0,0,0,3,4,2,0,0,4,0,0,1.225,77.5833333333333,8.20833333333333,-2.58333333333333,99.7566666666667,12.0416666666667,0,2
2012-03-29,0,1,2,8,0,1,9,0,1,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,2,5,0,0,4,6,0,0,0,4,0,0,0,4,4,1,0,0,0,0,0,2.05833333333333,68.9583333333333,9.95833333333333,-3.30833333333333,100.221666666667,9.79166666666667,0,3
2012-03-30,0,3,5,22,1,3,26,1,0,0,0,0,3,13,0,0,0,0,26,0,0,0,0,0,0,0,0,1,21,1,1,3,18,0,0,0,9,0,0,0,23,3,1,0,0,0,0,0,0.258333333333333,48.3333333333333,8.125,-9.53333333333333,100.91375,22.2083333333333,0,4
2012-03-31,0,3,4,10,0,1,16,0,0,0,0,0,3,7,0,0,0,0,16,0,0,0,0,1,0,0,0,0,12,0,0,4,8,0,2,0,7,0,0,0,16,0,0,0,0,0,0,0,3.13333333333333,44.0416666666667,5.625,-8.14166666666667,100.694583333333,10.875,1,5
2012-04-01,0,2,7,4,0,0,12,0,0,0,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,2,5,0,0,7,7,0,0,0,6,0,0,0,8,3,1,0,0,0,0,0,3.44583333333333,64.8333333333333,4.75,-2.85416666666667,99.9733333333333,19.8333333333333,1,6
2012-04-02,0,3,9,8,0,1,19,0,0,0,0,0,1,9,0,0,0,0,16,0,0,0,0,0,0,0,0,1,13,0,1,3,8,0,1,0,7,1,1,0,15,1,1,0,0,0,0,0,3.9625,45.4583333333333,11.8333333333333,-8.81666666666667,100.155833333333,17.125,0,0
2012-04-03,0,1,8,8,0,1,16,0,0,0,0,0,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,0,0,3,9,0,0,0,5,0,1,0,13,1,0,0,0,0,0,0,5.24166666666667,27.5833333333333,8.29166666666667,-12.2,100.298333333333,18.6666666666667,0,1
2012-04-04,0,2,5,5,0,0,11,1,0,0,0,0,1,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,2,4,0,0,0,8,0,0,0,8,3,0,0,0,0,0,0,6.525,45.0416666666667,9.16666666666667,-4.8,99.5079166666667,18.75,0,2
2012-04-05,0,4,3,13,0,0,18,0,0,0,0,0,3,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,13,0,0,4,6,0,1,1,12,0,0,0,18,1,0,0,0,0,0,0,4.3625,44.375,12.1666666666667,-7,100.230416666667,22.9166666666667,0,3
2012-04-06,0,4,6,9,0,2,15,0,0,0,0,1,3,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,13,0,0,4,9,0,0,0,9,0,0,0,16,1,0,0,0,0,0,0,4.875,34.875,10.7083333333333,-10.0375,100.754583333333,9.79166666666667,0,4
2012-04-07,0,3,8,7,0,1,16,0,1,0,0,0,2,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,9,0,0,8,10,0,1,0,6,0,0,0,11,6,0,0,0,0,0,0,5.88333333333333,34.0833333333333,9.20833333333333,-8.825,100.974583333333,7.5,1,5
2012-04-08,0,2,9,7,1,1,16,1,0,0,0,0,3,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,14,0,0,5,5,0,1,0,13,0,0,0,12,6,0,0,0,0,0,0,8.54166666666667,38.4583333333333,7.25,-5.08333333333333,99.90875,11.6086956521739,1,6
2012-04-09,0,2,3,8,0,0,12,0,0,0,0,1,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,2,4,0,0,4,4,0,0,0,6,0,0,0,5,2,1,0,0,0,0,0,7.04583333333333,63.625,5.16666666666667,0.458333333333333,98.7804166666667,22.75,0,0
2012-04-10,0,4,9,7,0,0,19,1,0,0,0,0,6,6,0,0,0,0,13,0,0,0,0,0,0,0,0,2,13,0,0,2,4,0,2,0,10,0,0,0,8,6,1,0,0,0,0,0,6.02083333333333,75.5833333333333,5.95833333333333,1.95833333333333,99.2433333333333,22.3333333333333,0,1
2012-04-11,0,4,2,9,0,0,15,0,0,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,1,11,0,0,0,7,0,0,0,4,0,0,0,6,4,0,0,0,0,0,0,6.7625,70.5416666666667,7.125,1.53333333333333,100.27125,13.5416666666667,0,2
2012-04-12,0,4,8,6,0,1,14,0,0,0,0,0,2,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,1,0,4,0,0,0,13,0,0,0,0,0,0,0,8.08333333333333,49.7916666666667,8.125,-1.97916666666667,100.92875,13.2916666666667,0,3
2012-04-13,0,4,14,13,1,2,28,1,0,0,0,0,3,10,0,0,0,0,25,0,0,0,0,0,0,0,0,1,21,0,0,6,15,0,2,0,12,0,0,0,24,1,0,0,0,0,0,0,10.6166666666667,33.0416666666667,5.45833333333333,-5.59166666666667,101.038333333333,28.1739130434783,0,4
2012-04-14,0,7,5,9,0,0,19,0,0,0,0,0,2,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,16,0,0,2,10,0,0,0,9,0,0,0,17,1,0,0,0,0,0,0,11.6375,40.9583333333333,8.83333333333333,-1.77916666666667,100.754583333333,24.2083333333333,1,5
2012-04-15,0,1,3,7,0,0,11,0,0,0,0,0,2,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,5,0,1,0,10,0,0,0,0,0,0,0,15.6083333333333,62.75,7.125,8.2875,100.322916666667,21.5,1,6
2012-04-16,0,5,4,14,0,1,21,0,0,0,0,0,4,8,0,0,0,0,20,0,0,0,0,0,0,0,0,1,15,2,0,5,7,0,2,1,12,0,0,0,17,3,0,0,0,0,0,0,22.0125,60.7083333333333,7.125,13.1458333333333,100.00125,19.2916666666667,0,0
2012-04-17,0,3,8,11,0,0,21,0,0,0,0,0,6,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,15,0,0,4,6,0,2,0,13,0,0,0,19,1,0,0,0,0,0,0,11.8958333333333,46.5416666666667,9.875,0.733333333333333,100.986666666667,19.1666666666667,0,1
2012-04-18,0,1,6,10,0,0,15,0,1,0,1,0,3,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,14,0,0,2,9,0,1,0,6,0,0,0,16,0,0,0,0,0,0,0,6.07916666666667,45.5416666666667,7.16666666666667,-5.04166666666667,101.607916666667,12.4583333333333,0,2
2012-04-19,0,4,4,12,0,0,18,0,0,0,0,0,1,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,11,1,0,5,8,0,0,0,7,0,1,0,16,0,0,0,0,0,0,0,13.4041666666667,41.9166666666667,6.08333333333333,0.3375,100.5825,19.9166666666667,0,3
2012-04-20,1,2,9,7,0,0,17,0,0,0,0,0,1,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,12,1,0,4,10,0,1,0,7,0,0,0,11,5,0,0,0,0,0,0,7.725,70.125,12.6666666666667,2.425,100.414583333333,3.41666666666667,0,4
2012-04-21,0,7,5,6,0,1,14,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,11,11,0,0,3,6,0,0,0,9,0,0,0,2,1,10,0,0,0,0,0,4.76666666666667,88.5,10.6666666666667,3.02916666666667,100.1775,4.875,1,5
2012-04-22,0,1,5,3,0,1,8,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0,0,0,5,0,0,0,2,2,0,0,1,0,0,0,3.21666666666667,82,11.1666666666667,0.333333333333333,100.719166666667,4.16666666666667,1,6
2012-04-23,0,1,9,6,0,1,13,0,1,0,0,0,4,7,0,0,0,0,5,0,0,0,0,0,0,0,0,9,12,0,0,2,6,0,2,0,6,1,0,0,5,4,5,0,0,0,0,0,3.32916666666667,90.5416666666667,16.7916666666667,1.94166666666667,98.9104166666667,6,0,0
2012-04-24,0,4,7,9,0,1,18,0,0,0,0,0,3,7,0,0,0,0,4,0,0,0,0,0,0,0,0,12,14,0,0,1,8,0,0,0,8,1,0,0,2,5,6,0,2,0,0,0,7.06666666666667,73.25,7.375,2.44583333333333,98.50875,20.875,0,1
2012-04-25,0,5,5,9,0,1,17,1,0,0,0,1,1,9,0,0,0,0,13,0,0,0,0,0,0,0,0,4,14,1,0,2,6,0,0,0,11,0,0,0,2,13,2,0,0,0,0,0,6.75416666666667,64.4583333333333,6.33333333333333,0.395833333333333,99.7670833333333,22.75,0,2
2012-04-26,0,1,6,8,1,1,14,0,0,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,0,0,0,6,7,1,0,7,12,0,0,0,4,0,0,0,4,6,5,0,0,0,0,0,7.4875,68.1666666666667,5.625,1.6125,99.8441666666666,17.5416666666667,0,3
2012-04-27,0,5,8,11,0,1,22,0,0,0,0,1,4,12,0,0,0,0,23,0,0,0,0,0,0,0,0,1,20,0,0,3,11,0,1,0,12,0,0,0,12,10,1,0,0,0,0,0,2.72916666666667,68.2916666666667,9.375,-2.72083333333333,100.125,17.6666666666667,0,4
2012-04-28,0,0,10,15,0,2,21,0,1,0,0,0,4,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,14,0,0,6,7,0,0,1,13,0,0,0,17,3,0,0,0,0,0,0,2.89166666666667,39,6.91666666666667,-10.4666666666667,101.125833333333,20.4583333333333,1,5
2012-04-29,0,2,4,4,0,1,9,0,0,0,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,5.10416666666667,26.2916666666667,7.875,-13.0583333333333,101.224583333333,19.375,1,6
2012-04-30,0,2,5,6,2,0,14,0,1,0,0,1,1,6,0,0,0,0,12,0,0,0,0,0,0,0,0,1,9,0,0,5,8,0,0,1,5,0,0,0,11,2,0,0,0,0,0,0,8.7625,34.3333333333333,5.125,-6.17916666666667,101.552083333333,14.0416666666667,0,0
2012-05-01,0,3,7,7,0,1,15,1,0,0,0,1,2,5,1,0,0,0,3,0,0,0,0,0,0,0,0,11,10,0,0,6,7,0,0,0,9,0,0,0,3,5,7,0,0,0,0,0,9.57916666666667,81.4166666666667,5.33333333333333,6.25416666666667,100.810833333333,18.7083333333333,0,1
2012-05-02,0,0,4,9,0,0,11,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,0,0,0,0,4,7,0,0,4,5,0,0,0,6,0,1,0,4,5,1,1,0,0,0,0,11.05,86.75,5.20833333333333,8.78333333333333,101.067083333333,8.52173913043478,0,2
2012-05-03,0,5,2,10,0,1,15,1,0,0,0,0,2,10,0,0,0,0,13,0,0,0,0,0,0,0,0,2,9,0,0,6,6,0,0,0,9,1,0,0,6,9,0,0,0,0,0,0,13.6583333333333,79.1666666666667,6.91666666666667,10.0666666666667,100.850833333333,18.6666666666667,0,3
2012-05-04,0,7,10,13,1,1,29,1,1,0,0,0,3,17,0,0,0,1,21,0,0,0,0,0,0,0,0,7,15,4,0,9,17,0,0,0,9,0,1,0,11,11,6,0,0,0,0,0,14.2416666666667,86.2083333333333,6.875,11.9125,100.359166666667,17.3333333333333,0,4
2012-05-05,0,6,6,13,0,2,22,1,0,0,0,0,1,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,1,0,7,6,0,0,1,16,0,0,0,19,1,0,0,0,0,0,0,10.525,49.0416666666667,8.375,-0.791666666666667,101.131666666667,5.95833333333333,1,5
2012-05-06,0,3,4,9,0,1,12,1,0,0,0,0,2,9,1,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,5,7,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,11.8416666666667,37.5,7.58333333333333,-2.79583333333333,101.25,8.66666666666667,1,6
2012-05-07,0,5,8,9,2,2,21,0,0,0,0,0,6,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,20,1,0,2,9,0,0,0,14,0,0,0,22,1,0,0,0,0,0,0,15.4291666666667,29.2083333333333,4.33333333333333,-3.58333333333333,100.945,14.9130434782609,0,0
2012-05-08,0,5,10,8,0,1,19,1,0,0,0,3,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,19,15,1,0,5,7,0,2,1,10,0,2,0,1,0,16,1,1,0,0,0,12.4416666666667,83.625,6.5,9.2875,100.04125,19.875,0,1
2012-05-09,0,1,2,8,0,0,10,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,0,0,0,0,1,4,6,1,0,2,4,0,0,0,5,0,0,0,2,4,3,0,0,0,0,0,15.15,83.0416666666667,4.91666666666667,12.0833333333333,99.5175,22.9583333333333,0,2
2012-05-10,0,3,9,9,0,2,19,0,0,0,0,0,1,5,0,0,0,0,6,0,0,0,0,0,0,0,0,9,11,1,0,3,9,0,0,0,8,0,2,0,2,8,5,0,0,0,0,0,10.2875,80.5416666666667,5.20833333333333,7.05833333333333,99.1479166666667,25.5833333333333,0,3
2012-05-11,0,6,6,10,0,1,20,0,0,0,0,0,4,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,3,10,0,2,0,8,0,0,0,18,0,0,0,0,0,0,0,12.5375,44.375,7.08333333333333,-0.729166666666667,100.208333333333,23.25,0,4
2012-05-12,0,6,8,5,0,1,18,0,1,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,0,0,3,12,0,1,5,11,0,0,1,6,0,0,0,15,0,3,0,0,0,0,0,17.575,37.0833333333333,6.375,2.49583333333333,100.889583333333,24.0833333333333,1,5
2012-05-13,0,2,10,7,0,0,17,0,0,0,0,0,2,9,0,0,0,0,15,0,0,0,0,0,0,0,0,4,14,0,0,5,7,0,0,0,11,1,0,0,16,2,1,0,0,0,0,0,16.75,63.875,4.75,9.2375,101.10375,24.9166666666667,1,6
2012-05-14,0,5,4,8,0,1,12,1,0,0,0,0,2,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,14,0,0,2,9,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,18.2666666666667,59.0833333333333,5.20833333333333,9.65833333333333,100.955833333333,19.1739130434783,0,0
2012-05-15,0,3,12,6,0,1,18,0,1,0,0,2,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,3,10,2,0,7,7,0,1,0,8,0,2,0,11,5,2,0,0,0,0,0,17.3541666666667,83.1666666666667,6.41666666666667,14.4458333333333,100.64625,19.2083333333333,0,1
2012-05-16,0,4,5,9,1,1,16,0,0,0,0,0,1,10,0,0,0,0,9,0,0,0,0,0,0,0,0,4,14,0,0,1,8,0,0,0,6,0,0,0,9,3,2,0,1,0,0,0,17.0958333333333,73.75,6.58333333333333,12.1083333333333,100.045416666667,21.9583333333333,0,2
2012-05-17,0,8,4,12,0,1,22,0,0,0,0,0,3,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,21,0,0,2,14,0,0,0,9,0,0,0,20,3,0,0,0,0,0,0,11.5791666666667,52.25,5.04166666666667,1.7375,100.97875,26.375,0,3
2012-05-18,0,5,6,12,0,0,21,0,0,0,1,0,2,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,1,0,1,10,0,2,1,6,0,0,0,20,0,0,0,0,0,0,0,15.375,44.2916666666667,6.5,2.6625,101.306666666667,26.7083333333333,0,4
2012-05-19,0,6,5,8,0,0,19,0,0,0,1,0,2,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,12,1,0,6,7,0,1,1,9,0,1,0,19,0,0,0,0,0,0,0,20.6833333333333,38.25,5.16666666666667,5.5875,101.209583333333,25,1,5
2012-05-20,0,1,5,3,0,0,9,0,0,0,0,0,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,25.075,37.5833333333333,5.5,9.13333333333333,101.315,20.1666666666667,1,6
2012-05-21,0,0,3,5,0,0,8,0,0,0,0,1,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,24.1458333333333,45.1666666666667,7.79166666666667,10.6958333333333,101.028333333333,19.25,0,0
2012-05-22,0,5,11,11,0,3,22,1,0,0,0,1,3,7,0,0,0,0,8,0,0,0,0,0,0,0,0,15,17,2,0,4,11,0,0,1,10,0,1,0,8,3,10,0,2,0,0,0,18.5041666666667,85.9166666666667,7.33333333333333,16.0666666666667,100.41875,16.375,0,1
2012-05-23,0,1,7,14,0,1,17,1,0,0,0,0,7,8,0,0,0,0,17,0,0,0,0,0,0,0,0,1,15,1,0,4,9,0,0,1,9,0,2,0,17,1,0,0,0,0,0,0,17.3666666666667,71,6.70833333333333,11.8916666666667,100.6625,8.20833333333333,0,2
2012-05-24,0,6,5,4,0,1,13,0,0,0,0,0,2,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,6,0,1,0,6,0,0,0,14,0,0,0,0,0,0,0,21.8041666666667,66.375,5.625,15.0375,100.959583333333,19.25,0,3
2012-05-25,0,6,6,9,1,0,22,0,0,0,0,1,4,12,0,0,0,0,18,0,0,0,0,0,0,0,0,2,16,2,0,3,10,0,2,0,8,0,0,0,14,4,1,0,1,0,0,0,22.8541666666667,70.875,7.5,17.1208333333333,100.705833333333,18.9583333333333,0,4
2012-05-26,0,5,4,6,0,0,15,0,1,0,0,1,2,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,2,0,6,6,0,0,1,7,0,0,0,14,0,0,0,0,0,0,0,20.3875,53.9166666666667,6.95833333333333,10.3583333333333,101.052916666667,23.9166666666667,1,5
2012-05-27,0,7,3,2,0,3,9,0,0,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,0,0,7,0,0,0,9,2,0,0,0,0,0,0,17.3333333333333,45.2916666666667,5.45833333333333,4.97916666666667,101.257916666667,14.125,1,6
2012-05-28,0,4,8,13,0,0,24,0,1,0,1,1,3,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,2,0,6,9,0,0,0,13,0,1,0,15,5,0,0,0,0,0,0,15.9666666666667,59.25,10.125,7.975,100.639166666667,3.83333333333333,0,0
2012-05-29,1,2,5,10,0,4,13,0,1,0,0,1,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,6,12,2,0,3,8,0,1,0,7,0,0,0,8,5,4,0,0,0,0,0,18.1166666666667,82.7916666666667,6,15.0416666666667,99.60375,15.1666666666667,0,1
2012-05-30,0,5,5,9,0,0,17,2,0,0,0,1,2,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,12,1,0,5,7,0,1,0,10,0,0,0,18,0,0,0,0,0,0,0,20.325,53.125,6.33333333333333,9.99166666666667,99.61875,25.25,0,2
2012-05-31,0,7,2,8,0,1,16,0,0,0,0,0,2,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,14,1,0,1,11,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,15.825,58.3333333333333,6.125,7.425,100.284166666667,18.75,0,3
2012-06-01,0,1,8,13,1,0,23,0,1,0,0,0,3,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,14,1,0,3,9,0,1,0,9,0,0,0,11,6,0,0,0,0,0,0,16.3666666666667,47.7916666666667,6.45833333333333,4.9125,100.79,14.5,0,4
2012-06-02,0,5,5,9,0,2,14,0,0,0,0,0,2,10,0,0,0,0,4,0,0,0,0,0,0,0,0,13,9,1,0,6,8,0,1,0,8,0,0,0,3,2,11,0,1,0,0,0,13.525,84.375,4.83333333333333,10.7666666666667,100.065,16.125,1,5
2012-06-03,0,2,8,3,1,1,13,0,1,0,0,0,2,7,0,0,0,0,10,0,0,0,0,0,0,0,0,2,9,1,0,2,3,0,0,0,9,0,0,0,8,3,1,0,0,0,0,0,15.0083333333333,76.0416666666667,7.20833333333333,10.6625,99.7933333333333,10.5,1,6
2012-06-04,0,1,6,9,0,0,15,0,0,0,0,0,4,6,1,0,0,0,9,0,0,0,0,0,0,0,0,4,8,0,0,3,4,0,0,0,10,0,0,0,6,5,2,0,0,0,0,0,13.0541666666667,73.375,8.5,8.24166666666667,100.195833333333,4.375,0,0
2012-06-05,0,10,10,7,0,2,24,1,0,0,0,1,4,13,0,0,0,0,22,0,0,0,0,0,0,0,0,1,19,0,0,3,13,0,1,0,12,0,0,0,20,2,1,0,0,0,0,0,16.4541666666667,55.875,7.58333333333333,6.925,100.485416666667,7.79166666666667,0,1
2012-06-06,0,1,7,13,0,0,20,0,0,0,0,2,2,8,0,0,0,0,17,0,0,0,0,0,0,0,0,1,14,2,0,3,10,0,0,0,8,0,1,0,14,3,1,0,0,0,0,0,16.4375,60.375,7.04166666666667,8.55416666666667,100.608333333333,4.41666666666667,0,2
2012-06-07,0,4,8,13,0,2,20,0,0,0,0,0,7,9,0,0,0,0,19,0,0,0,0,0,0,0,0,2,16,0,0,5,9,0,1,0,13,0,0,0,16,3,2,0,0,0,0,0,17.4541666666667,62,6.16666666666667,9.60833333333333,100.508333333333,16.7916666666667,0,3
2012-06-08,0,5,3,11,1,0,19,0,0,0,0,0,4,7,0,0,0,0,12,0,0,0,0,0,0,0,0,3,12,1,0,4,10,0,0,0,7,0,1,0,11,1,2,0,1,0,0,0,16.3875,78.4583333333333,6.125,12.5416666666667,100.036666666667,24.2916666666667,0,4
2012-06-09,0,3,2,7,0,0,11,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,1,0,5,3,0,1,0,8,0,0,0,10,2,0,0,0,0,0,0,18.9416666666667,48.2083333333333,6.91666666666667,7.25833333333333,100.289166666667,30.4166666666667,1,5
2012-06-10,0,5,8,9,0,0,19,0,0,0,0,0,6,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,10,1,1,6,7,0,1,0,11,0,1,0,17,1,0,0,0,0,0,0,21.5041666666667,47.8333333333333,4.5,9.05416666666667,100.952083333333,15.8333333333333,1,6
2012-06-11,0,8,5,6,0,2,15,2,0,0,0,0,4,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,4,7,0,2,0,9,0,0,0,17,1,0,0,0,0,0,0,23.9791666666667,59.2916666666667,5.5,15.4375,100.99375,14.7826086956522,0,0
2012-06-12,0,4,9,4,0,1,16,0,0,0,0,0,1,11,0,0,0,0,7,0,0,0,0,0,0,0,0,9,11,1,0,4,7,0,1,0,8,0,0,0,6,2,7,0,1,0,0,0,20.3958333333333,75.5,7.5,15.6791666666667,100.390833333333,20.4166666666667,0,1
2012-06-13,0,4,11,8,1,1,21,1,0,0,0,0,5,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,18,1,0,4,7,0,1,0,13,1,1,0,18,5,0,0,0,0,0,0,19.3416666666667,64.4583333333333,6.83333333333333,11.9,100.7,20.875,0,2
2012-06-14,0,3,9,14,0,1,21,0,1,0,0,0,1,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,18,1,0,4,7,0,2,0,13,1,0,0,23,0,0,0,0,0,0,0,18.675,45.6666666666667,6.91666666666667,6.3625,101.745833333333,9.08333333333333,0,3
