nid,url,titre,id-camera,id-arrondissement,arrondissement,description,latitude,longitude,axe-routier-nord-sud,axe-routier-est-ouest,url-image-en-direct,url-video-en-direct,url-image-direction-nord,url-image-direction-est,url-image-direction-sud,url-image-direction-ouest
"692","https://ville.montreal.qc.ca/circulation/map/7/692","Rue Notre-Dame et rue des Seigneurs","366","7","Le Sud-Ouest","","45.487690833832","-73.568947434028","Rue des Seigneurs","Rue Notre-Dame","https://ville.montreal.qc.ca/Circulation-Cameras/GEN366.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN366.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen366_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen366_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen366_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen366_ouest.png",
"693","https://ville.montreal.qc.ca/circulation/map/3/693","Chemin de la Côte-Sainte-Catherine et avenue Wilderton","367","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.508049233610","-73.618957765276","Avenue Wilderton","Chemin de la Côte-Sainte-Catherine","https://ville.montreal.qc.ca/Circulation-Cameras/GEN367.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN367.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen367_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen367_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen367_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen367_ouest.png",
"694","https://ville.montreal.qc.ca/circulation/map/3/694","Avenue de Darlington et avenue Van Horne","368","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.507865500173","-73.625552901697","Avenue de Darlington","Avenue Van Horne","https://ville.montreal.qc.ca/Circulation-Cameras/GEN368.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN368.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen368_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen368_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen368_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen368_ouest.png",
"695","https://ville.montreal.qc.ca/circulation/map/18/695","Chemin de la Côte-des-Neiges et avenue du Docteur Penfield","369","18","Ville-Marie","","45.496375323242","-73.586666845613","Chemin de la Côte-des-Neiges","Avenue du Docteur Penfield","https://ville.montreal.qc.ca/Circulation-Cameras/GEN369.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN369.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen369_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen369_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen369_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen369_ouest.png",
"696","https://ville.montreal.qc.ca/circulation/map/18/696","Chemin de la Côte-des-Neiges et avenue des Pins","370","18","Ville-Marie","","45.496395546606","-73.587933407314","Chemin de la Côte-des-Neiges","Avenue des Pins","https://ville.montreal.qc.ca/Circulation-Cameras/GEN370.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN370.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen370_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen370_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen370_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen370_ouest.png",
"697","https://ville.montreal.qc.ca/circulation/map/18/697","Chemin des Moulins et avenue Pierre-Dupuy","371","18","Ville-Marie","","45.489425912906","-73.544045359368","Chemin des Moulins","Avenue Pierre-Dupuy","https://ville.montreal.qc.ca/Circulation-Cameras/GEN371.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN371.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen371_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen371_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen371_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen371_ouest.png",
"698","https://ville.montreal.qc.ca/circulation/map/18/698","Avenue Cedar et avenue des Pins","372","18","Ville-Marie","","45.500336164514","-73.585365765540","Avenue Cedar","Avenue des Pins","https://ville.montreal.qc.ca/Circulation-Cameras/GEN372.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN372.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen372_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen372_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen372_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen372_ouest.png",
"699","https://ville.montreal.qc.ca/circulation/map/7/699","Rue Saint-Patrick et rue Wellington","373","7","Le Sud-Ouest","","45.488985205242","-73.557057639204","Rue Saint-Patrick","Rue Wellington","https://ville.montreal.qc.ca/Circulation-Cameras/GEN373.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN373.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen373_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen373_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen373_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen373_ouest.png",
"700","https://ville.montreal.qc.ca/circulation/map/18/700","Rue de la Montagne et rue Saint-Jacques","374","18","Ville-Marie","","45.494174139383","-73.567296596047","Rue de la Montagne","Rue Saint-Jacques","https://ville.montreal.qc.ca/Circulation-Cameras/GEN374.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN374.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen374_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen374_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen374_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen374_ouest.png",
"701","https://ville.montreal.qc.ca/circulation/map/7/701","Avenue Atwater et rue Duvernay","375","7","Le Sud-Ouest","","45.480621260845","-73.577290967812","Avenue Atwater","Rue Duvernay","https://ville.montreal.qc.ca/Circulation-Cameras/GEN375.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN375.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen375_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen375_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen375_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen375_ouest.png",
"702","https://ville.montreal.qc.ca/circulation/map/7/702","Rue Notre-Dame et rue Rose-de-Lima","376","7","Le Sud-Ouest","","45.479870628298","-73.580468338457","Rue Rose-de-Lima","Rue Notre-Dame","https://ville.montreal.qc.ca/Circulation-Cameras/GEN376.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN376.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen376_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen376_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen376_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen376_ouest.png",
"703","https://ville.montreal.qc.ca/circulation/map/18/703","Rue de la Gauchetière et rue Peel","377","18","Ville-Marie","","45.497774210375","-73.568610086403","Rue Peel","Rue de la Gauchetière","https://ville.montreal.qc.ca/Circulation-Cameras/GEN377.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN377.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen377_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen377_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen377_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen377_ouest.png",
"704","https://ville.montreal.qc.ca/circulation/map/13/704","81e Avenue et rue Notre-Dame","378","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.688911000000","-73.489373000000","81e Avenue","Rue Notre-Dame","https://ville.montreal.qc.ca/Circulation-Cameras/GEN378.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN378.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen378_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen378_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen378_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen378_ouest.png",
"705","https://ville.montreal.qc.ca/circulation/map/7/705","Rue Guy et rue Saint-Jacques","379","7","Le Sud-Ouest","","45.491424399958","-73.569967673302","Rue Guy","Rue Saint-Jacques","https://ville.montreal.qc.ca/Circulation-Cameras/GEN379.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN379.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen379_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen379_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen379_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen379_ouest.png",
"706","https://ville.montreal.qc.ca/circulation/map/9/706","Rue Notre-Dame et boulevard Pierre-Bernard","380","9","Mercier–Hochelaga-Maisonneuve","","45.602603047140","-73.512647519914","Boulevard Pierre-Bernard","Rue Notre-Dame","https://ville.montreal.qc.ca/Circulation-Cameras/GEN380.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN380.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen380_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen380_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen380_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen380_ouest.png",
"707","https://ville.montreal.qc.ca/circulation/map/18/707","Rue Peel et boulevard René-Lévesque","381","18","Ville-Marie","","45.498736700000","-73.570326200000","Rue Peel","Boulevard René-Lévesque","https://ville.montreal.qc.ca/Circulation-Cameras/GEN381.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN381.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen381_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen381_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen381_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen381_ouest.png",
"708","https://ville.montreal.qc.ca/circulation/map/18/708","Boulevard de Maisonnneuve et avenue Papineau","382","18","Ville-Marie","","45.523256629812","-73.553767305386","Avenue Papineau","Boulevard de Maisonnneuve","https://ville.montreal.qc.ca/Circulation-Cameras/GEN382.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN382.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen382_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen382_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen382_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen382_ouest.png",
"709","https://ville.montreal.qc.ca/circulation/map/6/709","Avenue Calixa-Lavallée/Rue Panet et rue Sherbrooke","383","6","Le Plateau-Mont-Royal","","45.524615046743","-73.564967993959","Avenue Calixa-Lavallée/Rue Panet","Rue Sherbrooke","https://ville.montreal.qc.ca/Circulation-Cameras/GEN383.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN383.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen383_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen383_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen383_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen383_ouest.png",
"710","https://ville.montreal.qc.ca/circulation/map/13/710","40e Avenue et boulevard Henri-Bourassa","384","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.664446471765","-73.511979478095","40e Avenue","Boulevard Henri-Bourassa","https://ville.montreal.qc.ca/Circulation-Cameras/GEN384.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN384.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen384_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen384_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen384_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen384_ouest.png",
